Frequency,Offset,Tone,Call,Location,ST/PR,Use,VOIP,DGTL,Mi,Dir,,state_id,ID,Latitude,Longitude,Downlink,Uplink,Uplink Tone,County,Op Status,Sponsor,Coordination,Last update,Downlink Tone,Affiliate,D-STAR Enabled,Node,Sources,EchoLink,IRLP,On-air,Features,Coverage,AllStar,Commands,Links,Grid,Nets,Web links,Notes,DMR Enabled,Color Code,DMR ID,Wide Network,Location Photo,IPSC Network,Talkgroups,Rocky Mountain Wide,Southern Colorado,Talkgroup Network,Central Regional,Northern Colorado Regional,P-25 Digital Enabled,NAC,Default Reflector,Worldwide,North America,English,Europe,TAC 310,DCI Bridge,Southwest USA,Feed,Data,DMRX 1,Utah Statewide 2,Local/Cluster,TAC 311,USA,Utah,Mountain Reg USA,PA (PA-525),Hytera USA,SNARS,Parrott,Audio Test,All TG's Off,All TG's On,YSF Digital Enabled,DG-ID,Mixed-Mode,Local Network,Devilshead Local,Bandwidth,Eastern Colorado,RX Location,Gunbarrel,Lousville,Lyons,Louisville #2,Colorado,Colorado Chat
448.65,-5,,WA7GIE,"Coalville, Lewis Peak",UT,CLOSED,,,198.43,NW,,49,233,40.85499954,-111.48000336,448.65,443.65,,Summit,On-Air,Desert ARS,UVHFS,2012-11-27,,,,,,,,,9,"Wide area: Park City, Heber, Coalville and other nearby communities.",,,,DN40GU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
449.55,-5,100,WA7GIE,"Coalville, Lewis Peak",UT,OPEN,,,198.43,NW,,49,234,40.85499954,-111.48000336,449.55,444.55,100,Summit,On-Air,,UVHFS,2012-11-27,,,,,,,,,IRLP,"Wide area: Park City, Heber, Coalville and other nearby communities. Western side of the Salt Lake valley.",,,,DN40GU,,,PL 131.8? Node usually connected to 5620 .,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
448.9,-5,,WB7TSQ,"Coalville, Lewis Peak",UT,OPEN,,,198.43,NW,,49,263,40.85499954,-111.48000336,448.9,443.9,,Summit,,,UVHFS,,,,,,,,,Unknown,"Remote base, 9,304'.","Wide area: Park City, Heber, Coalville and other nearby communities.",,,,DN40GU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147.24,0.6,136.5,K7HEN,"Coalville, Lewis Peak",UT,OPEN,,,198.49,NW,,49,22,40.85449982,-111.48200226,147.24,147.84,136.5,Summit,On-Air,,UVHFS,2015-08-04,,,,,,,,,"Autopatch, 9,304'.",Wide area.,,,"Full-time to 147.16000 (K7HEN) at Heber City, Strawberry Peak, UT . Full-time to 147.14000 (K7MLA) at West Jordan, Butterfield Peak, UT .",DN40GU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
448.7,-5,114.8,N7IMF,"Lehi, Lake Mountain",UT,OPEN,,,198.51,WNW,,49,142,40.27809906,-111.93399811,448.7,443.7,114.8,Salt Lake,Off-Air,,UVHFS,2015-06-08,,,,,,,,,7,Wide area: Utah County from Alpine to Payson. Salt Lake Valley communities from Salt Lake City to Draper.,,,,DN40AG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146.76,-0.6,107.2,KC0CVU,"Colorado Springs, Cheyenne Mountain",CO,OPEN,,,198.62,ESE,,08,41,38.73720169,-104.8809967,146.76,146.16,107.2,El Paso,On-Air,Cheyenne Mountain Repeater Group,CCARC,2018-01-15,107.2,,,,,,,,"Closed autopatch, e-power.",,,,,DM78NR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
448,-5,107.2,KC0CVU,"Colorado Springs, Cheyenne Mountain",CO,OPEN,,,198.62,ESE,,08,269,38.73720169,-104.8809967,448,443,107.2,El Paso,On-Air,,CCARC,2018-01-15,,,,,,,,,,,,,,DM78NR,,CMRG Repeaters,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
448.1,-5,107.2,KC0CVU,"Colorado Springs, Cheyenne Mountain",CO,OPEN,,,198.62,ESE,,08,53,38.73720169,-104.8809967,448.1,443.1,107.2,El Paso,On-Air,,CCARC,2018-01-15,107.2,,,,,,,,"Closed autopatch, e-power.",Wide area.,,,"Full-time to 927.85000 (KC0CVU) at Colorado Springs, Cheyenne Mountain, CO .",DM78NR,,CMRG Repeaters,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147.345,0.6,107.2,KC0CVU,"Colorado Springs, Cheyenne Mountain",CO,OPEN,I,,198.68,ESE,,08,47,38.73720169,-104.87999725,147.345,147.945,107.2,El Paso,On-Air,,CCARC,2018-01-15,107.2,,,,,,3854,,"Closed autopatch, e-power.",Wide area.,,,"Full-time to 927.85000 (KC0CVU) at Colorado Springs, Cheyenne Mountain, CO . Full-time to the Cheyenne Mtn Repeater Group System .",DM78NR,,http://www.cmrg.org/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145.16,-0.6,107.2,W0CRA,"Colorado Springs, Cheyenne Mountain",CO,OPEN,EI,,198.68,ESE,ON - IDLE,08,38,38.73720169,-104.87999725,145.16,144.56,107.2,El Paso,On-Air,Colorado Repeater Association,CCARC,2017-11-13,107.2,CRA VHF Link System,,,,347086,3990,,"Closed autopatch, e-power.","Wide area: Colorado Springs, Pueblo, and other areas of southeast and south central Colorado.",,,"Full-time to 145.46000 (W0CRA) at Boulder, Eldorado Mountain, CO . Full-time to 147.22500 (W0CRA) at Larkspur, Westcreek, CO .",,,http://www.w0cra.org/info/cosprgs.html#145160,Switch to this repeater at mile marker 170 on I-25.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146.76,-0.6,,W7SP,"Provo, Lake Mountain",UT,OPEN,EI,,198.72,WNW,ON - IDLE,49,213,40.2822,-111.936,146.76,146.16,,Utah,On-Air,Utah ARC,UVHFS,2016-06-02,,,,,,703269,3352,,Closed autopatch.,"Wide area: Via mobile (50 watts, 1/4 wave or better): This repeater covers the Utah and Salt Lake Valleys, south along I-15 as far south as Filmore (spotty coverage,) portions of the west desert, and points north to the Idaho border. Very spotty coverage eastwards into the Wasatch. Via handie-talkie: Coverage is good in Utah county, marginal in many parts of Salt Lake county, particularly in the southern part of the valley. Map . 90 mi radius.",,"While anyone may Dial In to this node, only UARC members will be given the ""prefix code"" that will allow them to Dial Out into the IRLP network.",,DN40ag,Wednesday at 19:00,http://utaharc.org/rptr/76rpt.html,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145.23,-0.6,131.8,K7UCS,"Provo, Lake Mountain",UT,OPEN,,,198.78,WNW,,49,67,40.2826,-111.937,145.23,144.63,131.8,Utah,On-Air,Utah Co ARES,UVHFS,2019-05-08,,,,,,,,,E-power.,Utah County from Alpine to Payson.,,,,,Utah County ARES net Tuesday nights at 21:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147.28,0.6,141.3,K7UCS,"Provo, Lake Mountain",UT,OPEN,,,198.78,WNW,,49,69,40.2828,-111.937,147.28,147.88,141.3,Utah,On-Air,Utah Co ARES,UVHFS,2015-08-04,,,,,,,,,E-power.,Wide area: Utah County from Alpine to Payson. Salt Lake Valley communities from Salt Lake City to Draper. Cedar valley and its surrounding communities.,,,"Full-time to 449.67500 (K7UCS) at Provo, Lake Mountain, UT .",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
224.42,-1.6,156.7,W7WJC,"Provo, Lake Mountain",UT,OPEN,,,198.78,WNW,,49,219,40.28250122,-111.93699646,224.42,222.82,156.7,Utah,On-Air,Utah County Radio Club,UVHFS,2017-05-14,,,,,,,,,,,,,,DN40AG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146.78,-0.6,100,K7UVA,"Orem, Lake Mountain",UT,OPEN,E,,198.79,WNW,ON - IDLE,49,15101,40.28290176,-111.93699646,146.78,146.18,100,Utah,On-Air,UVARC (Utah Valley Amateur Radio Club),UVHFS,2017-09-30,,UVARC (Utah Valley Amateur Radio Club),,,,762028,,,,"Utah County, Salt Lake County",,,"Full-time to 448.20000 (K7UVA) at Orem, Lake Mountain, UT . Full-time to 224.56000 (K7UVA) at Orem, Lake Mountain, UT .",DN40AG,Ladies Net: Tue 19:00 Youth Net: Thu 18:30 New Ham Net: Thu 19:00 Family History Net: Sat 20:00,http://uvarc.club/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
224.56,-1.6,100,K7UVA,"Orem, Lake Mountain",UT,OPEN,E,,198.79,WNW,Node Offline,49,16449,40.2829,-111.937,224.56,222.96,100,Utah,On-Air,UVARC (Utah Valley Amateur Radio Club),UVHFS,2017-09-30,,UVARC (Utah Valley Amateur Radio Club),,,,762028,,,10,"Utah County, Salt Lake County, Juab County",,,"Full-time to 448.20000 (K7UVA) at Orem, Lake Mountain, UT . Full-time to 146.78000 (K7UVA) at Orem, Lake Mountain, UT .",,Ladies Net: Tue 19:00 Youth Net: Thu 18:30 New Ham Net: Thu 19:00 Family History Net: Sat 20:0,http://uvarc.club,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
448.2,-5,100,K7UVA,"Orem, Lake Mountain",UT,OPEN,E,,198.79,WNW,Node Offline,49,139,40.2829,-111.937,448.2,443.2,100,Utah,On-Air,UVARC (Utah Valley Amateur Radio Club),UVHFS,2017-09-30,,UVARC (Utah Valley Amateur Radio Club),,,,762028,,,10,"Utah County, Salt Lake County, Juab County",,,"Full-time to 146.78000 (K7UVA) at Orem, Lake Mountain, UT . Full-time to 224.56000 (K7UVA) at Orem, Lake Mountain, UT .",,"Ladies' Net Tue 1900, Youth Net Thu 1830, New Ham Net Thu 1900, Family History Net Sat 20:00",http://uvarc.club,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
448.525,-5,151.4,N0EPA,Longmont,CO,OPEN,E,,198.82,E,ON - IDLE,08,176,40.16719818,-105.10099792,448.525,443.525,151.4,Boulder,On-Air,N0EPA,CCARC,2019-06-19,,,,,,223853,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147.27,0.6,100,W0ENO,Longmont,CO,OPEN,,,198.82,E,,08,175,40.16719818,-105.10099792,147.27,147.87,100,Boulder,On-Air,Longmont ARC (LARC),CCARC,2017-03-11,100,,,,,,,,"Closed autopatch, e-power, EchoLink.",Wide area: Northern Colorado.,,,"Linkable to 448.80000 (W0ENO) at Longmont, CO .",,,http://w0eno.org/?q=node/11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
448.8,-5,88.5,W0ENO,Longmont,CO,OPEN,,,198.82,E,,08,177,40.16719818,-105.10099792,448.8,443.8,88.5,Boulder,On-Air,Longmont ARC,CCARC,2017-03-11,88.5,,,,,,,,30,,,,"Linkable to 147.27000 (W0ENO) at Longmont, CO .",,LARC: Sun at 20:00.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
448.325,-5,103.5,K7UCS,"Provo, Lake Mountain",UT,CLOSED,,,198.84,WNW,,49,68,40.2831,-111.938,448.325,443.325,103.5,Utah,Off-Air,Utah Co ARES,UVHFS,2015-03-25,,,,,,,,,7,Wide area: Utah County from Alpine to Payson.,,,"Full-time to 449.67500 (K7UCS) at Provo, Lake Mountain, UT .",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
449.975,-5,131.8,K7UCS,"Provo, Lake Mountain",UT,OPEN,,,198.84,WNW,,49,66,40.2831,-111.938,449.975,444.975,131.8,Utah,On-Air,Utah Co ARES,UVHFS,2015-03-25,,,,,,,,,7,Wide area: Utah County from Alpine to Payson. Utah Valley and Spanish Fork Canyon.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
224.7,-1.6,107.2,KE7AU,"Provo, Lake Mountain",UT,OPEN,,,198.84,WNW,,49,110,40.28310013,-111.93800354,224.7,223.1,107.2,Utah,Off-Air,,UVHFS,2008-07-10,,,,,,,,,7,Wide area: Utah County from Alpine to Payson. Salt Lake Valley communities from Salt Lake City to Draper. Cedar valley and its surrounding communities.,,,,DN40AG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147.08,0.6,77,WX7Y,"Draper, Lake Mountain",UT,OPEN,EI,,199.35,WNW,ON - IDLE,49,270,40.2824,-111.949,147.08,147.68,77,Salt Lake,On-Air,Sinbad Desert ARC,UVHFS,2018-03-04,,,,,,64264,3270,,,Wide area: Wasatch Front from Payson to the Utah/Idaho border.,,,,,,http://sdarc.us,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
447.875,-5,,KC7KRY,"Eureka, Eureka Peak",UT,OPEN,,,199.52,WNW,,49,91,39.94060135,-112.11699677,447.875,442.875,,Juab,,,UVHFS,,,,,,,,,Unknown,,Wide area.,,,,DM39WW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
448.225,-5,146.2,KC7MVI,"Eureka, Eureka Peak",UT,OPEN,,,199.52,WNW,,49,92,39.94060135,-112.11699677,448.225,443.225,146.2,Juab,Off-Air,Utah Valley Comm College,UVHFS,2016-05-20,,,,,,,,,"Autopatch, 4,300'.",Wide area: Utah County from Alpine to Payson.,,,,DM39WW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145.13,-0.6,88.5,KB0VJJ,"Colorado Springs, Cheyenne Mountain",CO,OPEN,,,199.57,ESE,,08,37,38.74520111,-104.86199951,145.13,144.53,88.5,El Paso,On-Air,Colorado Connection,CCARC,2019-11-11,123,,,,,,,,9,Wide area: South toward Pueblo and north to Monument. Decent coverage to the east. Little coverage to the west.,,,Full-time to the Colorado Connection System .,,Colorado Traffic Net: Daily at 19:00. Colorado Connection Net (all welcome): Thu at 20:00. Statewide ARES: Sun at 20:00. Colorado Preparedness Net: Sat at 09:30,,Linked into the Colorado Connection System,,,,,,,,,,,,,,,,,,,,,,,Listen Live,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145.385,-0.6,,KC0CVU,"Colorado Springs, Cheyenne Mountain",CO,OPEN,,S,199.57,ESE,,08,8088,38.74449921,-104.86199951,145.385,144.785,,El Paso,Testing,Cheyenne Mountain Repeater Group (CMRG),CCARC,2019-12-29,,,yes,KC0CVU (C) Repeater,jfindu lookup / dstar-users lookup,,,,,Wide area,,,,DM78NR,,http://www.cmrg.org,"This repeater is operational and linked to XRF720. Currently, INBOUND traffic is making it in but OUTBOUND traffic is not getting to the gateway or reflector. We hope to have this resolved soon.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
446.9125,-5,,KC0CVU,"Colorado Springs, Cheyenne Mountain",CO,OPEN,,S,199.57,ESE,,08,8087,38.74509811,-104.86199951,446.9125,441.9125,,El Paso,Off-Air,Cheyenne Mountain Repeater Group (CMRG),,2019-12-28,,,yes,KC0CVU (B) Repeater,jfindu lookup / dstar-users lookup,,,,,,,,,,,,This DStar repeater is up but not truly functional. It serves as a local repeater presently as it is not connected to the internet for now.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
927.85,-25,D114,KC0CVU,"Colorado Springs, Cheyenne Mountain",CO,OPEN,,,199.57,ESE,,08,7171,38.74499893,-104.86199951,927.85,902.85,D114,Teller,On-Air,CMRG,CCARC,2017-03-09,,,,,,,,,9,,,,"Full-time to 147.34500 (KC0CVU) at Colorado Springs, Cheyenne Mountain, CO . Full-time to 448.10000 (KC0CVU) at Colorado Springs, Cheyenne Mountain, CO .",DM78NR,,http://www.cmrg.org,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
445.0625,-5,CC,N0SZ,"Colorado Springs, Cheyenne Mountain",CO,OPEN,,D,199.57,ESE,"Welcome to The RMHAM DMR Machine, located on Cheyenne Mountain above Colorado Springs This machine sits atop Cheyenne Mountain overlooking Colorado Springs and Pueblo. The talkgroups that are setup on this system are the Fun Machine Analog transcoded and statically linked on TS1 as TG310815. At this time TS2 will carry TG3108 and 3740 statically and the following are all PTTable with a 15 minute activity timeout (310,31079,31080,31082,31083,31084,31085,31086,31088,310895,311,312,31200,31203,313,31327,314,3140,31400,31408,3148,315,31563,316,31600,31601,31602,31603,31604,31605,31606,31607,31608,31609,31623,31648,31652,317,318,319,3740,91,9112,93). No other TGs are PTTable from this system unless they are enabled. If you have a specific TG that would would like added to TS2 as a PTT TG please let me know and I will consider adding it.",08,12355,38.74509811,-104.86199951,445.0625,440.0625,,El Paso,On-Air,Rocky Mountain Ham Radio,CCARC,2019-11-27,,N0SZ Colorado Springs Brandmeister,,,,,,,Rocky Mountain Ham Radio Brandmeister Sites,,,,,,,,"This machine sits atop Cheyenne Mountain overlooking Colorado Springs and Pueblo. The talkgroups that are setup on this system are the Fun Machine Analog transcoded and statically linked on TS1 as TG310815. At this time TS2 will carry TG3108 statically and the following are all PTTable with a 15 minute activity timeout (310,31079,31080,31082,31083,31084,31085,31086,31088,311,312,31200,31203,313,31327,314,3140,31400,31408, 3148,315,31563,316,31600,31601,31602,31603,31604,31605,31606,31607,31608,31609,31623,31648,31652,317,318,319,3740,91,9112,93). No other TGs are PTTable from this system unless they are enabled. If you have a specific TG that would would like added to TS2 as a PTT TG please let me know and I will consider adding it.",yes,1,310857,,,RMHAM c Record retrieved from radioid.net,"Open Talkgroup View Assignment TS TG Access TAC 310 2 310 PTT TAC 311 2 311 PTT Colorado 2 3108 Full-Time Colorado Chat 2 31080 PTT function myFunction(id) { var x = document.getElementById(id); if (x.className.indexOf(""w3-show"") == -1) { x.className += "" w3-show""; } else { x.className = x.className.replace("" w3-show"", """"); } }",,,,,,,,,,,,,2,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,2,2
53.13,-1.7,107.2,WA6IFI,"Colorado Springs, Cheyenne Mountain",CO,OPEN,,,199.57,ESE,,08,8158,38.74499893,-104.86199951,53.13,51.43,107.2,El Paso,On-Air,Cheyenne Mountain Repeater Group (CMRG),CCARC,2017-03-09,107.2,,,,,,,,,,,,,DM78NR,,http://www.cmrg.org,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147.315,0.6,CC,N0KEG,Centennial,CO,OPEN,,DS,199.59,E,"Colorado Mega Reflector - XLX376 Transcoder - YSF 23160 - WiresX 40895 Welcome to the new and improved Colorado Mega Link! Brought to you by the Parker Radio Association, where we have fun, play radio and keep the squelch loose. Please join us Monday nights at 8pm mountain time our our digital net.",08,17676,39.58069992,-104.8769989,147.315,147.915,,Arapahoe,,N0KEG,,2019-11-27,,Parker Radio Association,yes,N0KEG (C) Repeater,jfindu lookup / dstar-users lookup,,,Unknown,,"Southeast metro Denver area. Parker, Centennial, SE Aurora, Elizabeth, Franktown, Castle Rock.",,,,,Monday 8pm. Colorado Link Digital Net. Repeater is used in DSTAR mode for this net.,https://www.parkerradio.org,,yes,1,310759,,,Brandmeister c Record retrieved from radioid.net,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
448.725,-5,123,KA0TTF,"Colorado Springs, Fillmore Hill",CO,OPEN,,,199.91,ESE,,08,56,38.77999878,-104.84999847,448.725,443.725,123,El Paso,On-Air,KA0TTF,CCARC,2016-04-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
