Frequency,Offset,Tone,Call,Location,ST/PR,Use,VOIP,DGTL,Mi,Dir,,state_id,ID,Latitude,Longitude,Downlink,Uplink,Uplink Tone,County,Grid,Op Status,Coverage,Sponsor,Features,Links,Coordination,Last update,Web links,Downlink Tone,AllStar,Affiliate,Notes,EchoLink,IRLP,Bandwidth,DMR Enabled,Color Code,IPSC Network,Wide Network,Mixed-Mode,D-STAR Enabled,Node,Sources,Commands,Nets,YSF Digital Enabled,DG-ID,P-25 Digital Enabled,NAC,Default Reflector,DMR ID,Talkgroups,Rocky Mountain Wide,Southern Colorado,Feed,Location Photo,On-air,Talkgroup Network,Worldwide,North America,English,Europe,TAC 310,DCI Bridge,Southwest USA,Eastern Colorado,TAC 311,Colorado,Colorado Chat,Central Regional,WIRES-X,Northern Colorado Regional,NXDN Enabled,RAN,NXDN Bandwidth,NXDN Network,Devilshead Local,Local Network,Local/Cluster,REACT,CO-Park County
147.15,0.6,100,W0CBI,"Golden, Guy Hill",CO,OPEN,,,189.52,N,,08,133,39.7772,-105.329,147.15,147.75,100,Jefferson,,On-Air,"Denver metro, central front range",Aurora Repeater Assoc (ARA),e-power,"Linkable to 224.74000 (N0POH) at Golden, Guy Hill, CO .",CCARC,2016-01-17,ARA Repeaters,100,,,,,,,,,,,,,,,,ARA: Wed at 20:00.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
449.75,-5,103.5,KI0GO,"Golden, Guy Hill",CO,OPEN,,,189.53,N,,08,265,39.7772,-105.328,449.75,444.75,103.5,Jefferson,,On-Air,,Rocky Mtn Radio League,8,,CCARC,2016-12-23,Repeater,103.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
224.74,-1.6,88.5,N0POH,"Golden, Guy Hill",CO,OPEN,,,189.53,N,,08,134,39.7772,-105.328,224.74,223.14,88.5,Jefferson,,On-Air,,Aurora Repeater Assoc,e-power,,CCARC,2016-01-17,ARA Repeaters,88.5,,,,,,,,,,,,,,,,ARA: Wed at 2000.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145.22,-0.6,103.5,WT0C,"Golden, Guy Hill",CO,OPEN,,,189.53,N,,08,71,39.77719879,-105.32800293,145.22,144.62,103.5,Jefferson,,On-Air,Wide area.,Rocky Mtn Radio League,8,,CCARC,2016-12-23,Repeater,103.5,,,Talk-Group of $FFFF.,,,,,,,,Yes; analog capable.,,,,,,,,yes,293,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147.21,0.6,100,KD0SSP,"Lakewood, Moffat Treatment Plant",CO,OPEN,I,,190.25,NNE,,08,9775,39.75049973,-105.1230011,147.21,147.81,100,Jefferson,DM79KS,On-Air,,Denver Water Amateur Radio Club,,,,2020-01-23,http://www.dwarc.com,100,,,,,3241,,,,,,Yes; analog capable.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
448.35,-5,225.7,KD0SSP,"Lakewood, Moffat Treatment Plant",CO,OPEN,,Y,190.26,NNE,,08,17349,39.75059891,-105.1230011,448.35,443.35,,Jefferson,,On-Air,Denver Metro and surrounding,Denver Water Amateur Radio Club (DWARC),,,CCARC,2018-10-02,http://www.DWARC.com,,,,,,,,,,,,,,,,,,yes,Open ↑ / Open ↓,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146.76,-0.6,107.2,N0SWE,Rifle,CO,OPEN,E,,190.29,NNW,Node Offline,08,200,39.4745,-107.772,146.76,146.16,107.2,Garfield,DM69cl,Off-Air,"New Castle, Silt, Rifle and Rulison and areas around Parachute.","N0SWE, Roaring Fork Amateur Repeater Cooperative",E-power.,,CCARC,2015-06-03,,,,,,243117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
446.975,-5,CC,KB0VGD,"Golden, Table Mountain",CO,OPEN,,D,191.32,NNE,"KB0VGD North Table Mtn. Golden Wide area coverage. Please use ONLY TG 310811, TG 3171, TG 3108, and TG 2 (Local 2) on Time Slot 2 (TS2). ALL OTHER TG connections will be directed to Time Slot 1 (TS1).",08,14273,39.7845993,-105.21600342,446.975,441.975,,Jefferson,,On-Air,Denver Metro Area,W0DMR,,,,2019-11-27,http://www.w0dmr.org/,,,,,,,,yes,2,NoCo c Record retrieved from radioid.net,,,,,,"TS 1, CC 2: TG 3171 - Northern Colorado Network, TG 3100 - DCI Bridge, TG 1776 - USA Network, TG 310 - Tac 310. TS 2, CC 2: TG 2 - Local","Tac 310 Net, Sundays 18:00 Mountain Time, TS1, TG 310.",,,,,,310811,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
447.925,-5,100,K0FEZ,Denver,CO,OPEN,,,191.44,NNE,,08,8196,39.73759842,-104.98500061,447.925,442.925,100,Denver,,On-Air,,RADOPS El Jebel Shriners,,,CCARC,2014-07-03,,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
447.9,-5,CSQ,WB0TPT,Denver,CO,OPEN,,,191.44,NNE,,08,8195,39.73759842,-104.98500061,447.9,442.9,CSQ,Denver,,Off-Air,,WB0TPT,,,CCARC,2017-03-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
449.65,-5,136.5,WR0AEN,Denver,CO,OPEN,,S,191.44,NNE,,08,8212,39.73759842,-104.98500061,449.65,444.65,,Denver,,On-Air,,Colorado Amateur Repeater Network (CARN),,,CCARC,2012-11-16,,,,,,,,,,,,,,yes,WR0AEN (B),jfindu lookup / dstar-users lookup,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
449.675,-5,136.5,WR0AEN,Denver,CO,OPEN,I,S,191.44,NNE,,08,8213,39.73759842,-104.98500061,449.675,444.675,,Denver,,On-Air,,Colorado Amateur Repeater Network (CARN),,,CCARC,2012-11-16,,,,,,,7708,,,,,,,yes,WR0AEN (B),jfindu lookup / dstar-users lookup,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145.475,-0.6,100,KE0SJ,"Boulder, Blue Mountain",CO,OPEN,,,191.56,NNE,,08,75,39.73920059,-104.98400116,145.475,144.875,100,Jefferson,,On-Air,"Wide Area: Ft. Collins to the North, Colorado Springs to the South, Parts of Akron to the east.",Intermountain Repeater Group,E-power.,,CCARC,2015-05-22,Intermountain Repeater Group,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146.715,-0.6,123,N0JXN,Denver,CO,OPEN,,,191.56,NNE,,08,79,39.73920059,-104.98400116,146.715,146.115,123,Denver,,On-Air,,EARS,E-power.,,CCARC,2017-04-09,,123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
448.075,-5,123,N5EHP,Denver,CO,OPEN,,,191.56,NNE,,08,91,39.73920059,-104.98400116,448.075,443.075,123,Denver,,On-Air,,W0IG,,,CCARC,2017-03-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
448.55,-5,82.5,W0KIZ,Denver,CO,OPEN,,,191.56,NNE,,08,93,39.73920059,-104.98400116,448.55,443.55,82.5,Denver,,Off-Air,,HPRA,E-power.,,CCARC,2017-03-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
449.15,-5,136.5,WR0AEN,Aurora,CO,OPEN,,S,191.77,NNE,,08,8207,39.69670105,-104.80999756,449.15,444.15,,Arapahoe,,On-Air,,Colorado Amateur Repeater Network (CARN),,,CCARC,2012-11-12,,,,,,,,,,,,,,yes,WR0AEN (B),jfindu lookup / dstar-users lookup,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
447.175,-5,100,W0JRL,"Denver, Broadway Plaza Lofts",CO,OPEN,EA,,192.57,NNE,ON - IDLE,08,12216,39.75519943,-104.98699951,447.175,442.175,100,Denver,DM79MS,On-Air,,W0JRL,,,CCARC,2015-05-15,,100,29997,,,201712,,,,,,,,,,,Standard AllStar Link access commands.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
448.4,-5,94.8,N0ZUQ,Aurora,CO,OPEN,,,193.49,NNE,,08,8202,39.72940063,-104.83200073,448.4,443.4,94.8,Arapahoe,,On-Air,,,,,CCARC,2012-11-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
448.275,-5,156.7,W0BG,Aurora,CO,OPEN,,,193.49,NNE,,08,8199,39.72940063,-104.83200073,448.275,443.275,156.7,Arapahoe,,On-Air,,W0BG,,,CCARC,2013-01-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
449.95,-5,77,W9SL,Aurora,CO,OPEN,,,193.49,NNE,,08,8743,39.72940063,-104.83200073,449.95,444.95,77,Arapahoe,,On-Air,Primarily to the North along I-25 corridor,W9SL Owner,,,CCARC,2019-08-23,,77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
448.825,-5,,WN7ANT,Aurora,CO,OPEN,W,Y,193.49,NNE,,08,16032,39.72940063,-104.83200073,448.825,443.825,,Arapahoe,,On-Air,,,,,,2017-12-13,,,,,,,,,,,,,,,,,,,yes,Open ↑ / Open ↓,,,,,,,,,,,,,,,,,,,,,,,,30584,,,,,,,,,,
448.5,-5,100,KB0UDD,"Aurora, Smokey Hill",CO,OPEN,,,193.51,NNE,,08,92,39.72940063,-104.83100128,448.5,443.5,100,Denver,,On-Air,Greater Denver area.,Castle Rock Repeater Group,E-power.,"Full-time to 145.40000 (KB0UDD) at Aurora, Smoky Hill, CO .",CCARC,2017-03-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
447,-5,103.5,KC0VJD,Hugo,CO,OPEN,W,Y,193.74,NE,,08,17059,39.05419922,-103.48000336,447,442,,Lincoln,,On-Air,"I-70, US-71, US-287, US-40, US-24, Hugo, Limon, Genoa, Punkin Center, Arriba.",Delbert Noakes (KC0VJD),APRS repeater &amp; I-Gate / Weather station,,CCARC,2020-01-26,,,,,,,,,,,,,,,,,,,yes,Open ↑ / Open ↓,,,,,,,,,,,,,,,,,,,,,,,,30534,,,,,,,,,,
147.39,0.6,107.2,KE0TY,Grand Junction,CO,OPEN,,,193.82,NW,,08,152,39.0639,-108.55,147.39,147.99,107.2,Mesa,,,,KE0TY,Linked.,,CCARC,2012-11-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Unknown,,,,,,,,,,,,,,,,,,,,,,,,
146.82,-0.6,107.2,W0GJT,"Grand Junction, 9 Mile, Hwy 141, Unaweep",CO,OPEN,A,,193.82,NW,,08,261,39.0639,-108.55,146.82,146.22,107.2,Mesa,,On-Air,Wide area: North Western Colorado - South to Montrose and East on I-70.,,,,CCARC,2019-02-12,,,43554,,,,,,,,,,,,,,Enter *83 node# to link. *81 Unlink,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147.355,-0.6,88.5,KB0VJJ,"Grand Junction, Grand Mesa",CO,OPEN,,,193.83,NW,,08,15581,39.052,-108.565,147.355,146.755,88.5,Mesa,,On-Air,,Colorado Connection,,Full-time to the Colorado Connection System .,CCARC,2017-01-06,,123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147.285,0.6,88.5,KB0VJJ,"Winter Park, Winter Park",CO,OPEN,,,193.85,N,,08,15582,39.8865,-105.763,147.285,147.885,88.5,Grand,,On-Air,,Colorado Connection,,Full-time to the Colorado Connection System .,CCARC,2017-01-06,,123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
447.5,-5,114.8,KC0ARV,Grand Junction,CO,OPEN,,,193.85,NW,,08,3757,39.0638,-108.551,447.5,442.5,114.8,Mesa,,,,KC0ARV,,,CCARC,2012-11-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Unknown,,,,,,,,,,,,,,,,,,,,,,,,
147.105,0.6,,K0SSI,Grand Junction,CO,OPEN,,,193.86,NW,,08,8175,39.0639,-108.551,147.105,147.705,,Mesa,,On-Air,,K0SSI,,,CCARC,2013-04-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
449,-5,,KB0SW,Grand Junction,CO,CLOSED,,,193.86,NW,,08,8206,39.0639,-108.551,449,444,,Mesa,,On-Air,,KB0SW,,,CCARC,2015-08-03,,107.2,,Grand Mesa Repeater Assoc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
446.775,-5,,KD0RED,Grand Junction,CO,OPEN,,S,193.86,NW,,08,11792,39.0639,-108.551,446.775,441.775,,Mesa,,On-Air,,,,,,2014-08-16,,,,,,,,,,,,,,yes,KD0RED (B) Gateway Repeater,jfindu lookup / dstar-users lookup,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
449.775,-5,173.8,KD0SMZ,Grand Junction,CO,OPEN,EI,,193.86,NW,ON - IDLE,08,11793,39.06389999,-108.5510025,449.775,444.775,173.8,Mesa,,On-Air,,,,,CCARC,2015-10-25,,88.5,,,,7572,7573,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145.22,-0.6,107.2,KE0TY,Grand Junction,CO,OPEN,,,193.86,NW,,08,8167,39.0639,-108.551,145.22,144.62,107.2,Mesa,,,,KE0TY,,,CCARC,2012-11-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Unknown,,,,,,,,,,,,,,,,,,,,,,,,
145.29,-0.6,123,K7LEN,Window Rock,NM,OPEN,,,194.73,WSW,,35,16750,35.68059921,-109.0530014,145.29,144.69,123,McKinley,,Off-Air,,NARC,,,,2018-09-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
442,5,100,KD7LEN,Window Rock,NM,OPEN,,,194.73,WSW,,35,17731,35.68059921,-109.0530014,442,447,100,McKinley,,,,NARC,,,,2019-04-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Unknown,,,,,,,,,,,,,,,,,,,,,,,,
147.35,0.6,88.5,,Boise City,OK,OPEN,,,195.33,ESE,,40,3790,36.72940063,-102.51300049,147.35,147.95,88.5,Cimarron,,On-Air,"Provides linked coverage to SW KS, OK Panhandle, and the TEXAS panhandle.",CAPROCK / DUST BOWL INTERTIE,,,,2016-05-03,,88.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145.175,-0.6,107.2,W0RRZ,"Grand Junction, GJT",CO,OPEN,I,,195.34,NW,,08,147,39.1173,-108.522,145.175,144.575,107.2,Mesa,,On-Air,Greater grand Junction area.,,"E-power,",,CCARC,2016-05-11,,,,,,,3161,,,,,,,,,,Standard IRLP node commands.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
223.94,-1.6,,K7QEQ,"Monticello, Abajo Pk",UT,CLOSED,,,195.76,WNW,,49,49,37.8392,-109.462,223.94,222.34,,San Juan,,,"Wide area: Southeastern Utah, Southwest Colorado, Northwest New Mexico and extreme Northeastern Arizona, including Monticello, Blanding, and much of Canyonlands National Park.",Grand Mesa Rptr Assoc,11,,UVHFS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Unknown,,,,,,,,,,,,,,,,,,,,,,,,
447.1,-5,107.2,K7QEQ,"Monticello, Abajo Peak",UT,OPEN,,,195.76,WNW,,49,124,37.8392,-109.462,447.1,442.1,107.2,San Juan,,On-Air,Wide area.,Grand Mesa Repeater Association (GMRA),E-power.,Full-time to the GMRA Open System .,UVHFS,2017-04-07,http://gmra.org,107.2,,,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
447.4,-5,,K7QEQ,"Monticello, Abajo Peak",UT,CLOSED,,,195.76,WNW,,49,50,37.8392,-109.462,447.4,442.4,,San Juan,,,"Wide area: Southeastern Utah, Southwest Colorado, Northwest New Mexico and extreme Northeastern Arizona, including Monticello, Blanding, and much of Canyonlands National Park.",,11,,UVHFS,,,,,Cactus-Intertie,,,,,,,,,,,,,,,,,,,,,,,,,,Unknown,,,,,,,,,,,,,,,,,,,,,,,,
146.61,-0.6,88.5,K7SDC,"Monticello, Abajo Peak",UT,OPEN,EI,,195.76,WNW,ON - IDLE,49,60,37.8392,-109.462,146.61,146.01,88.5,San Juan,,On-Air,"Wide area: Southeastern Utah, Southwest Colorado, Northwest New Mexico and extreme Northeastern Arizona, including Monticello, Blanding, and much of Canyonlands National Park.",Sinbad Desert ARC,Remote base.,,UVHFS,2017-04-07,http://www.sdarc.us/repeaters/abajo.html,,,,11.36,64264,3270,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
447.275,-5,100,KB5ITS,"Monticello, Abajo Peak",UT,OPEN,,,195.82,WNW,,49,18460,37.83940125,-109.46299744,447.275,442.275,100,Wayne,,On-Air,,San Juan Connection,,Full-time to the SAN JUAN CONNECTION System .,,2020-01-13,http://www.sjcham.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145.31,-0.6,88.5,KB0VJJ,"Boulder, Thorodin Mountain",CO,OPEN,,,196.07,N,,08,72,39.8875,-105.426,145.31,144.71,88.5,Gilpin,,On-Air,"Wide area: Cheyenne, Wyoming to the north, Monument, Colorado to the south, Limon, Colorado to the east, and the continental divide to the west.",Colorado Connection,10,Full-time to the Colorado Connection System .,CCARC,2019-08-15,,123,,,"Split tone. The repeater still transmits 123.0 for those wishing to use tone squelch, you must run a split tone 88.5 TX and 123.0 RX",,,,,,,,,,,,,Colorado Traffic Net: Daily at 19:30. Colorado Connection Net (all welcome): Thu at 20:00. Statewide ARES: Sun at 20:00.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
449.225,-5,141.3,N0SZ,"Denver, Thorodin Mountain",CO,OPEN,,,196.07,N,,08,97,39.8875,-105.426,449.225,444.225,141.3,Gilpin,,On-Air,Wide area.,Rocky Mountain Ham Radio (RMHR),Emergency Power,,CCARC,2015-11-03,,141.3,,,"Emcomm Affiliated, Open repeater",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145.515,-0.6,141.3,NM5EM,"Corona, Gallinas Peak",NM,OPEN,,,196.93,S,,35,10213,34.24440002,-105.79100037,145.515,144.915,141.3,Lincoln,DM74CF,On-Air,,New Mexico Emergency Services,,,,2017-08-25,http://NMEMA.org,,,NMEMA ARC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147.28,0.6,100,NM5ML,"Corona, Gallinas Peak",NM,OPEN,,,196.93,S,,35,65,34.24440002,-105.79100037,147.28,147.88,100,Lincoln,DM74CF,On-Air,Wide area.,,8,Full-time to the Mega-Link System .,NMFCC,2018-01-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
449.8,-5,107.2,WA4HND,"Parachute, Mount Callahan",CO,OPEN,,,197.03,NNW,,08,253,39.4519,-108.052,449.8,444.8,107.2,Garfield,,On-Air,,,8,,CCARC,2018-01-15,GMRA Repeaters,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
449.3,-5,100,N1UPS,Westminster,CO,OPEN,EI,,197.21,NNE,ON - IDLE,08,8208,39.83670044,-105.03700256,449.3,444.3,100,Adams,,On-Air,,N1UPS,,,CCARC,2017-04-24,,,,,,43699,3699,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
449.2,-5,107.2,,Glade Park,CO,OPEN,,,197.46,NW,,08,18392,38.97999954,-108.73999786,449.2,444.2,107.2,Mesa,,On-Air,,GMRA,Solar Powered,,,2019-12-22,http://www.gmra.org/repeaters.html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
224.6,-1.6,100,W0RM,Rollinsville,CO,OPEN,,,197.47,N,,08,201,39.9172,-105.501,224.6,223,100,Gilpin,,,,W0RM,,,CCARC,2012-11-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Unknown,,,,,,,,,,,,,,,,,,,,,,,,
446.7625,-5,CC,KZ0DEM,Vilas,CO,OPEN,,D,197.55,ESE,,08,17522,37.37469864,-102.4469986,446.7625,441.7625,,Baca,,,Baca County,Southeast Colorado REACT,,,,2019-11-27,http://www.secahr.com/southeast-colorado-react.html,,,,TS1​ 310815 - Fun Machine Link - Static,,,,yes,7,RMHAM c Record retrieved from radioid.net,,,,,,,,,,,,,310841,"Open Talkgroup View Assignment TS TG Access Local/Cluster 2 2 Full-Time Central Regional 2 720 Full-Time Colorado 2 3108 Full-Time REACT 2 3740 Full-Time CO-Park County 2 31081 Full-Time function myFunction(id) { var x = document.getElementById(id); if (x.className.indexOf(""w3-show"") == -1) { x.className += "" w3-show""; } else { x.className = x.className.replace("" w3-show"", """"); } }",,,,,Unknown,,,,,,,,,,,2,,2,,,,,,,,,2,2,2
447.45,-5,103.5,WA4CCC,Winter Park,CO,OPEN,,,197.92,N,,08,3756,39.9473,-105.795,447.45,442.45,103.5,Grand,,On-Air,,W0IG,,,CCARC,2013-10-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
449.25,-5,123,K0UPS,Cedar Point,CO,OPEN,EI,,198.4,NE,ON - IDLE,08,9583,39.37030029,-103.8010025,449.25,444.25,123,Elbert,DM89CI,On-Air,"I-70 Limon, Co area.",K0UPS Club c/o N1UPS,Full duplex node.,,CCARC,2014-09-02,,123,,,"K0UPS Buster Brown Radio Club. North West of Limon, Colorado.",3349,3349,,,,,,,,,,** [StarStar] Prefix for Echolink Node.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146.61,-0.6,123,N0LAR,Lamar,CO,OPEN,EI,,198.44,E,ON - IDLE,08,3794,38.03689957,-102.59999847,146.61,146.01,123,Prowers,DM-88,On-Air,Hwy 287 - Springfield to Eads Hwy 50 - Holly to Rocky Ford. 45 mi radius.,Lamar Amateur Radio Club,,"Full-time to 449.50000 (N0LAR) at Lamar, CO .",CCARC,2019-12-29,http://www.qrz.com/db/n0lar,123,,,,37784,3774,25,,,,,,,,,,NWS Net 12:15pm daily,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
449.5,-5,123,N0LAR,Lamar,CO,OPEN,EI,,198.53,E,ON - IDLE,08,171,38.08720016,-102.62000275,449.5,444.5,123,Prowers,DM-88,On-Air,45,Lamar ARC,Linked full time to 146.610 (N0LAR) repeater,"Full-time to 146.61000 (N0LAR) at Lamar, CO .",CCARC,2019-12-29,http://www.qrz.com/db/n0lar,123,,,,37784,3774,,,,,,,,,,,NWS net: Daily 12:15pm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
448.15,-5,141.3,WE0FUN,"Denver, Green Valley Ranch",CO,OPEN,EA,,199.4,NNE,Node Offline,08,9765,39.79669952,-104.7480011,448.15,443.15,141.3,Denver,DM79pt,On-Air,Small coverage of the East Denver area SW of DIA. Repeater Coverage Map,K0GUR,E-power (batt). 2 meter and 70cm channel steerable remote bases.,Full-time to the The Fun Machine System .,CCARC,2019-08-22,k0jsc.com,141.3,29436,,Can be linked to various local repeater systems via the remote base(s). Echolink connects restricted. Email me to be added to the authorized list. The system may be occupied in the Southern Colorado area for a formal net or ARES activity.,24340,,,,,,,,,,,,APRS Net: Sun at 19:00. Region 5 District 2 ARES Net: Sun at 19:30. Statewide ARES Net: Sun at 20:00. Region 5 District 1 ARES Net: Mon at 19:00. RGARC Net: Wed at 19:00.,,,,,,,,,,Listen Live,,,,,,,,,,,,,,,,,,,,,,,,,,
