Frequency,Offset,Tone,Call,Location,ST/PR,Use,VOIP,DGTL,Mi,Dir,,state_id,ID,Latitude,Longitude,Downlink,Uplink,D-STAR Enabled,Node,Sources,DMR Enabled,Color Code,Wide Network,County,On-air,Coverage,Sponsor,Affiliate,Nets,Web links,Last update,Uplink Tone,Op Status,Features,Notes,Coordination,Downlink Tone,YSF Digital Enabled,DG-ID,Mixed-Mode,IRLP,EchoLink,AllStar,Commands,P-25 Digital Enabled,NAC,Default Reflector,Links,WIRES-X,Local Network,Grid,Feed,Talkgroups,Southern Colorado,Devilshead Local,Talkgroup Network,Rocky Mountain Wide,Central Regional,Northern Colorado Regional,RX Location,Gunbarrel,Lousville,Lyons,Louisville #2,NXDN Enabled,RAN,NXDN Bandwidth,NXDN Network,Bandwidth,Eastern Colorado,TAC 310,TAC 311,Colorado,Colorado Chat,Worldwide,North America,English,Local/Cluster,N. Colorado,Worldwide English,DCI Bridge,Mountain Reg USA,Location Photo,Wyoming,WyLOCAL,Europe,Southwest USA
147.015,0.6,,N2VHZ,Alliance,NE,OPEN,E,,204.8,NNE,Node Offline,31,10450,42.093,-102.87,147.015,147.615,,,,,,,Box Butte,,Local.,N2VHZ,,,,2018-01-14,,On-Air,,,,,,,,,775183,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147.08,0.6,162.2,W5SF,"Chama, Overlook Mtn",NM,OPEN,,,205.1,SSW,,35,15079,36.91,-106.58,147.08,147.68,,,,,,,Rio Arriba,,,SFARC,,,,2017-04-05,162.2,On-Air,,,NMFCC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146.715,-0.6,103.5,N0NEB,Alliance,NE,OPEN,,,206.2,NNE,,31,10034,42.117,-102.87,146.715,146.115,,,,,,,Box Butte,,,TriCity,,,,2018-01-14,103.5,On-Air,,,,103.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146.85,-0.6,100,N5BOP,Des Moines,NM,OPEN,,,207.3,SSE,,35,73,36.7611,-103.834,146.85,146.25,,,,,,,Union,,Wide area.,Sierra Grande RC,,,,2015-08-13,100,Off-Air,E-power.,,NMFCC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
444.8,5,77,N5BOP,Des Moines,NM,OPEN,,,207.3,SSE,,35,74,36.7611,-103.834,444.8,449.8,,,,,,,Union,,Wide area.,Sierra Grande Repeater Club,,,,2015-08-13,77,Off-Air,E-power.,,NMFCC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147.175,0.6,141.3,NM5EM,"Des Moines, Sierra Grande",NM,OPEN,,,207.3,SSE,,35,15638,36.7611,-103.834,147.175,147.775,,,,,,,Union,,,NMEMA ARC,,,,2017-01-22,141.3,On-Air,,,NMFCC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
449.4,-5,131.8,KB0YNA,"Delta, Uncompahgre Butte",CO,OPEN,I,,207.4,WSW,,08,127,38.5767,-108.647,449.4,444.4,,,,,,,Mesa,,Wide area via links - Western Colorado - Eastern Utah,"WA4HND,  Grand Mesa Repeater Association",,RACES Wed 1930 Hrs,http://www.gmra.org,2016-08-19,131.8,On-Air,E-power.,Closed IRLP out - Ask for a control op,CCARC,131.8,,,,3710,,,,,,,Full-time to the  GMRA Open System .,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
446.7625,-5,CC7,,Vilas,CO,OPEN,,D,207.9,SE,,08,17522,37.3747,-102.447,446.7625,441.7625,,,,yes,7,,Baca,Unknown,Baca County,Southeast Colorado REACT,,,,2018-12-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146.775,-0.6,,KB0CKE,Syracuse,KS,OPEN,,,208.8,SE,,20,3947,37.9806,-101.753,146.775,146.175,,,,,,,Hamilton,,Local. 20 mi radius.,KB0CKE,,,,2019-03-31,,On-Air,,,Kansas Repeater Council,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
444.75,5,162.2,NV8Q,"Colby, K-Link",KS,OPEN,,,209.3,ESE,,20,8689,39.4012,-101.101,444.75,449.75,,,,,,,Thomas,Unknown,"Wide area. 
 Click for coverage map.  50 mi radius.",,K-Link Repeater Network,,K-Link Repeater Network,2018-10-15,162.2,,"Linked to K-Link Repeater Network 
E-power (batt) 
Allstar 46010","Repeater is intermittently off-air, and the Allstar node is down.",Kansas Repeater Council,162.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
447,-5,107.2,KB0SW,"Loma, Baxter Pass",CO,OPEN,,,209.5,W,,08,174,39.5819,-108.952,447,442,,,,,,,Garfield,,Wide area.,,,,,2018-01-15,107.2,On-Air,8,,CCARC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146.82,-0.6,156.7,NW0K,Colby,KS,OPEN,I,,210.8,ESE,,20,3889,39.3915,-101.074,146.82,146.22,,,,,,,Thomas,,Local,TARC,,,,2019-05-06,156.7,On-Air,"Closed autopatch, e-power.",,Kansas Repeater Council,156.7,,,,7552,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145.43,-0.6,136.5,NM5SJ,Dulce,NM,OPEN,,,214.1,SSW,,35,15624,36.9336,-106.999,145.43,144.83,,,,,,,Rio Arriba,,,SJC EMCOMM,,,,2017-08-25,136.5,On-Air,,,NMFCC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146.7,-0.6,100,K0EP,"Durango, Missionary Ridge",CO,OPEN,,,214.5,SW,,08,116,37.3828,-107.778,146.7,146.1,,,,,,,La Plata,,Local.,Durango ARC,,,http://durangoarc.org/,2018-01-16,100,On-Air,9,,CCARC,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
445.1375,-5,CC7,N0SZ,"Durango, Missionary Ridge",CO,OPEN,,D,215.6,SW,,08,16782,37.3669,-107.785,445.1375,440.1375,,,,yes,7,,La Plata,,,K2AD,Rocky Mountain Ham Radio,,http://www.rmham.org/,2018-09-27,,On-Air,,Talkgroup 700 TS 1 Talkgroup 719 TS 2,CCARC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147.345,0.6,88.5,KB0VJJ,"Durango, Missionary Ridge",CO,OPEN,,,215.8,SW,,08,114,37.35,-107.767,147.345,147.945,,,,,,,La Plata,,Durango and north towards Molas Divide.,Colorado Connection,,"Central Colorado Traffic Net: Daily at 19:30. 
Colorado Connection Net (All Welcome): Thu at 20:00. 
Statewide ARES: Sun at 20:00.",,2016-06-20,88.5,On-Air,,,CCARC,123,,,,,,,,,,,Full-time to the  Colorado Connection System .,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146.67,-0.6,100,K0EP,"Durango, Eagle Pass",CO,OPEN,,,222,SW,,08,113,37.4153,-108.012,146.67,146.07,,,,,,,La Plata,,Wide area.,Durango ARC,,,DARC Repeaters,2019-04-01,100,On-Air,11,Linked active in the summer months only.,CCARC,100,,,,,,,,,,,"Part-time to  
147.37500 (KB5ITS) at Silverton, Kendall Mountain, CO .",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147.15,0.6,100,KB5ITS,"Ignacio, Spring Creek",CO,OPEN,,,223.3,SW,,08,8177,37.115,-107.633,147.15,147.75,,,,,,,La Plata,,Bayfield,,,,http://www.sjcham.com,2018-01-16,100,On-Air,E-power.,,CCARC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
449.85,-5,100,K0EP,Durango,CO,OPEN,,,223.8,SW,,08,11546,37.2753,-107.88,449.85,444.85,,,,,,,La Plata,,,DARC,,,,2018-09-26,100,On-Air,,,CCARC,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
448.625,-5,131.8,KC5EVE,Durango,CO,OPEN,,,223.8,SW,,08,115,37.2753,-107.879,448.625,443.625,,,,,,,La Plata,,Wide area.,KC5EVE,,,,2018-09-26,131.8,On-Air,,,CCARC,131.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147.135,0.6,100,KB5ITS,"Durango, Smelter Mountain",CO,OPEN,,,225.4,SW,,08,11545,37.2622,-107.906,147.135,147.735,,,,,,,La Plata,,,,,,http://www.sjcham.com,2018-01-15,100,On-Air,,,CCARC,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145.37,-0.6,100,KB0VIU,Hesperus,CO,OPEN,,,228.2,SW,,08,8169,37.3,-108.028,145.37,144.77,,,,,,,La Plata,,,,,,http://www.sjcham.com,2018-01-15,100,On-Air,E-power.,,CCARC,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
442.375,5,100,KB5ITS,"Mancos, Caviness Mountain",CO,OPEN,,,230.1,SW,,08,15896,37.36,-108.15,442.375,447.375,,,,,,,Montezuma,,,San Juan Connection,,,,2017-11-30,100,On-Air,,,,,,,,,,,,,,,Full-time to the  San Juan Connection System .,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146.985,-0.6,156.7,N0OMC,Lakin,KS,OPEN,,,233,SE,,20,3967,37.9358,-101.264,146.985,146.385,,,,,,,Kearney,,"Kearny, Finney and Scott Counties",N0OMC,,,,2018-09-16,156.7,On-Air,E-power,Linked full time to the Garden City 146.910 and Scott City 146.700 repeaters,Kansas Repeater Council,156.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145.325,-0.6,100,KB5ITS,"Mancos, Menefee Mountain",CO,OPEN,,,235.6,SW,,08,8168,37.326,-108.248,145.325,144.725,,,,,,,Montezuma,,Wide area.,,,,http://www.sjcham.com,2018-01-15,100,On-Air,E-power.,Full time to the San Juan Connection,CCARC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
446.7375,-5,CC6,N5UBJ,"Mancos, Caviness Mountain",CO,OPEN,,D,236.4,SW,,08,15895,37.345,-108.289,446.7375,441.7375,,,,yes,6,,Montezuma,,,RMHAM,,,http://www.rmham.org,2018-09-27,,On-Air,,Talkgroup 700 TS 1 Talkgroup 719 TS 2,CCARC,,,,,,,,,,,,,,,,,"Open Talkgroup View 
 
  
  
 Assignment 
 TS 
 TG 
 Access 
 
  Rocky Mountain Wide  1  700      Southern Colorado  1  719    
  
 
 
function myFunction(id) {
    var x = document.getElementById(id);
    if (x.className.indexOf(""w3-show"") == -1) {
        x.className += "" w3-show"";
    } else {
        x.className = x.className.replace("" w3-show"", """");
    }
}",1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145.19,-0.6,100,KB5ITS,"Dolores, Summit Ridge",CO,OPEN,,,239.5,SW,,08,16606,37.4739,-108.505,145.19,144.59,,,,,,,Montezuma,,,,,,http://www.sjcham.com,2018-01-15,100,On-Air,,,CCARC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
447.275,-5,100,KB5ITS,"Dolores, Summit Ridge",CO,OPEN,,,239.5,SW,,08,16623,37.4739,-108.505,447.275,442.275,,,,,,,Montezuma,,,,,,http://www.sjcham.com,2017-12-07,100,On-Air,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147.06,0.6,100,NM5SJ,"Nebo, Cedar Hill",NM,OPEN,,,239.7,SW,,35,16667,36.95,-107.85,147.06,147.66,,,,,,,San Juan,,,,,,,2018-01-07,100,On-Air,,,NMFCC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147.36,0.6,100,KB5ITS,"Navajo Dam, Navajo Lake",NM,OPEN,,,240.3,SW,,35,15644,36.8,-107.62,147.36,147.96,,,,,,,San Juan,,,,,,http://www.sjcham.com,2018-01-15,100,On-Air,,,NMFCC,,,,,,,,,,,,Full-time to the  San Juan Connection System .,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147.35,0.6,88.5,,Boise City,OK,OPEN,,,241.2,SE,,40,3790,36.7294,-102.513,147.35,147.95,,,,,,,Cimarron,,"Provides linked coverage to SW KS, OK Panhandle, and the TEXAS panhandle.",CAPROCK / DUST BOWL INTERTIE,,,,2016-05-03,88.5,On-Air,,,,88.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147.06,0.6,,K0ECT,Ulysses,KS,OPEN,,,242.5,SE,,20,3979,37.5814,-101.355,147.06,147.66,,,,,,,Grant,,Local,SKECT,,,,2018-01-13,,On-Air,,,Kansas Repeater Council,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146.79,-0.6,127.3,KD5LWU,"Cortez, Downtown",CO,OPEN,EA,,248.4,SW,Node Offline,08,61,37.3489,-108.585,146.79,146.19,,,,,,,Montezuma,,,KD5LWU,,4,,2015-04-30,127.3,On-Air,,,CCARC,127.3,,,,,24336,29317,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
449.175,-5,127.3,KD5LWU,Cortez,CO,OPEN,E,,248.4,SW,Node Offline,08,62,37.3489,-108.585,449.175,444.175,,,,,,,Montezuma,,,KD5LWU,,,,2014-06-30,127.3,Off-Air,,,CCARC,,,,,,24336,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
444.525,5,141.3,K0ECT,"Ulysses, Wagon Bed Springs",KS,OPEN,,,251,SE,,20,4110,37.403,-101.333,444.525,449.525,,,,,,,Grant,,,SKECT,,,http://skect.org/default.aspx,2019-05-07,141.3,On-Air,E-power.,,Kansas Repeater Council,141.3,,,,,,,,,,,Full-time to the  SKECT System .,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146.88,-0.6,100,KB5ITS,"Aztec, Tank Mtn",NM,OPEN,,,251.5,SW,,35,15629,36.8222,-107.993,146.88,146.28,,,,,,,San Juan,,,,,,http://www.sjcham.com,2018-01-15,100,On-Air,,,NMFCC,,,,,,,,,,,,Full-time to the  San Juan Connection System .,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
447.45,-5,107.2,KB5ITS,Aztec,NM,OPEN,,,251.5,SW,,35,44,36.8222,-107.992,447.45,442.45,,,,,,,San Juan,,,KB5ITS,,,,2017-07-19,107.2,On-Air,"E-power, remote base.",,NMFCC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
442.25,5,CC1,N5UBJ,Aztec,NM,OPEN,,D,251.5,SW,2,35,12413,36.8222,-107.993,442.25,447.25,,,,yes,1,,San Juan,,,,,,http://www.aztrbonet.com/MinimalNetwatch,2018-01-21,,On-Air,,,NMFCC,,,,,,,,,,,,,,,,,"Open Talkgroup View 
 
  
  
 Assignment 
 TS 
 TG 
 Access 
 
  Worldwide  1  1  PTT    North America  1  3  PTT    English  1  13  Full-Time      2    Full-Time    Europe  2  2  Full-Time    TAC 310  2  310  PTT    DCI Bridge  2  3100  PTT    Southwest USA  2  3176  PTT  
  
 
 
function myFunction(id) {
    var x = document.getElementById(id);
    if (x.className.indexOf(""w3-show"") == -1) {
        x.className += "" w3-show"";
    } else {
        x.className = x.className.replace("" w3-show"", """");
    }
}",,,AZ-TrboNet,,,,,,,,,,,,,,,2,,,,1,1,1,,,,2,,,,,2,2
146.74,-0.6,100,NM5SJ,Aztec,NM,OPEN,,,251.5,SW,,35,43,36.8222,-107.992,146.74,146.14,,,,,,,San Juan,,,Totah ARC,,,,2017-07-19,100,On-Air,"Closed autopatch, e-power.",,NMFCC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1291.1,-20,,KF5VBE,Aztec,NM,CLOSED,,S,253.5,SW,,35,16280,36.7823,-107.988,1291.1,1271.1,yes,KF5VBE (A) Repeater,"jfindu lookup 
/  dstar-users lookup",,,,San Juan,,,San Juan County,,,,2019-05-12,,On-Air,DV only,,NMFCC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145.115,-0.6,,KF5VBE,Farmington,NM,OPEN,,S,253.6,SW,,35,11428,36.7817,-107.99,145.115,144.515,yes,KF5VBE (C) Gateway Repeater,"jfindu lookup 
/  dstar-users lookup",,,,San Juan,,,,,,,2018-01-29,,On-Air,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146.85,-0.6,100,K5WXI,Farmington,NM,OPEN,,,264.5,SW,,35,85,36.7281,-108.218,146.85,146.25,,,,,,,San Juan,,,Totah ARC,,,,,100,On-Air,Closed autopatch.,,NMFCC,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
449,-5,100,K5WY,Farmington,NM,OPEN,,,264.5,SW,,35,87,36.7281,-108.218,449,444,,,,,,,San Juan,Unknown,,K5WY,,,,,100,,E-power.,,NMFCC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53.01,-1,131.8,KB5ITS,Farmington,NM,OPEN,,,264.5,SW,,35,81,36.7281,-108.218,53.01,52.01,,,,,,,San Juan,,,KB5ITS,,,,2017-07-02,131.8,On-Air,,,NMFCC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146.76,-0.6,100,KB5ITS,Farmington,NM,OPEN,,,264.5,SW,,35,84,36.7281,-108.218,146.76,146.16,,,,,,,San Juan,,,,,,http://www.sjcham.com,2018-01-15,100,On-Air,"Closed autopatch, e-power.",,NMFCC,100,,,,,,,,,,,Full-time to the  San Juan Connection System .,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147,0.6,100,KB5ITS,Farmington,NM,OPEN,,,264.5,SW,,35,86,36.7281,-108.218,147,147.6,,,,,,,San Juan,,,,,,,2017-11-30,100,On-Air,"Autopatch, e-power.",,NMFCC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
444.15,5,,KF5VBF,Farmington,NM,OPEN,,S,264.5,SW,,35,15650,36.7281,-108.219,444.15,449.15,yes,KF5VBF (B) Repeater,"jfindu lookup 
/  dstar-users lookup",,,,San Juan,,,San Juan County,,,,2018-02-02,,On-Air,DV only,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
442.325,5,CC1,N5UBJ,Farmington,NM,OPEN,,D,264.5,SW,2,35,12412,36.7281,-108.219,442.325,447.325,,,,yes,1,,San Juan,,,,,,http://www.aztrbonet.com/MinimalNetwatch,2018-01-19,,On-Air,AZ-TRBONET,,NMFCC,,,,,,,,,,,,,,,,,"Open Talkgroup View 
 
  
  
 Assignment 
 TS 
 TG 
 Access 
 
  Worldwide  1  1  PTT    North America  1  3  PTT    English  1  13  Full-Time      2    Full-Time    Europe  2  2  Full-Time    TAC 310  2  310  PTT    DCI Bridge  2  3100  PTT    Southwest USA  2  3176  PTT  
  
 
 
function myFunction(id) {
    var x = document.getElementById(id);
    if (x.className.indexOf(""w3-show"") == -1) {
        x.className += "" w3-show"";
    } else {
        x.className = x.className.replace("" w3-show"", """");
    }
}",,,AZ-TrboNet,,,,,,,,,,,,,,,2,,,,1,1,1,,,,2,,,,,2,2
145.445,-0.6,110.9,KD7PPP,"Lander, airport",WY,OPEN,,,274.9,NW,,56,40,42.5,-108.65,145.445,144.845,,,,,,,Fremont,,Lander and north to Wind River Canyon and south in the Wind River Mountains.,"KC7CJN, WB7CJT",FCARS,,,2017-01-04,110.9,On-Air,,5,WRCG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
