Frequency,Offset,Tone,Call,Location,ST/PR,Use,VOIP,DGTL,Mi,Dir,,state_id,ID,Latitude,Longitude,Downlink,Uplink,Uplink Tone,Downlink Tone,County,Op Status,Coverage,AllStar,Last update,Grid,Features,Links,EchoLink,IRLP,Notes,Nets,Web links,Coordination,Affiliate,Sponsor,D-STAR Enabled,Node,Sources,DMR Enabled,Color Code,Wide Network,Talkgroups,Rocky Mountain Wide,Southern Colorado,Location Photo,Feed,On-air,Central Regional,Commands,Eastern Colorado,P-25 Digital Enabled,NAC,Default Reflector,Bandwidth,YSF Digital Enabled,DG-ID,Talkgroup Network,Northern Colorado Regional,TAC 310,TAC 311,Colorado,Colorado Chat,Mixed-Mode,Devilshead Local,NXDN Enabled,RAN,NXDN Bandwidth,NXDN Network,Local Network,WIRES-X,Worldwide,North America,English,Europe,DCI Bridge,Southwest USA,RX Location,Gunbarrel,Lousville,Lyons,Louisville #2,Local/Cluster,N. Colorado,Worldwide English,Mountain Reg USA
145.115,-0.6,100,W0UPS,"Fort Collins, Horsetooth Mountain",CO,OPEN,E,,176.8,NNE,Node Offline,08,123,40.5397,-105.196,145.115,144.515,100,100,Larimer,On-Air,Wide area.,,2016-10-25,,7,,4236,,,,,CCARC,,Northern Colorado ARC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
224.52,-1.6,100,W0UPS,"Fort Collins, Horsetooth Mountain",CO,OPEN,,,176.8,NNE,,08,275,40.5397,-105.196,224.52,222.92,100,100,Larimer,Off-Air,,,2018-03-21,,E-power.,,,,,,,CCARC,,Northern Colorado ARC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
447.275,-5,100,W0UPS,"Fort Collins, Horsetooth Mountain",CO,OPEN,,,176.8,NNE,,08,126,40.5397,-105.196,447.275,442.275,100,100,Larimer,On-Air,Wide area.,,2018-07-23,,"Closed autopatch, e-power.",,,,,,,CCARC,,Northern Colorado ARC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
446.75,-5,CC7,K7PFJ,"Fort Collins, Horsetooth Mountain",CO,OPEN,,D,177,NNE,,08,8715,40.5388,-105.179,446.75,441.75,,,Larimer,On-Air,,,2013-12-01,,,Full-time to the  Colorado TRBO System .,,,See website for complete info on color codes/time slot assignment.,,http://www.rmham.org,CCARC,,Rocky Mountain Ham Radio,,,,yes,7,,"Open Talkgroup View 
 
  
  
 Assignment 
 TS 
 TG 
 Access 
 
  Rocky Mountain Wide  1  700      Northern Colorado Regional  2  721    
  
 
 
function myFunction(id) {
    var x = document.getElementById(id);
    if (x.className.indexOf(""w3-show"") == -1) {
        x.className += "" w3-show"";
    } else {
        x.className = x.className.replace("" w3-show"", """");
    }
}",1,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
145.265,-0.6,CC2,KB0VGD,"Fort Collins , Horsetooth Mountain",CO,OPEN,,D,177,NNE,,08,14274,40.5388,-105.179,145.265,144.665,,,Larimer,On-Air,Northern Colorado Front Range Wide Area coverage.,,2017-01-11,,,,,,"Any additional Brandmeister talk group is available on time slot 1, too many to list here, see website. https://dmrx.net/files/US_BM_User_Guide.pdf",,http://www.w0dmr.org/,CCARC,Brandmeister Network,W0DMR - NoCo C-bridge Network,,,,yes,2,,"Open Talkgroup View 
 
  
  
 Assignment 
 TS 
 TG 
 Access 
 
  Worldwide English  1  91  Full-Time    North America  1  93  Full-Time    DCI Bridge  1  3100  Full-Time    Local/Cluster  2  2      Colorado  2  3108  Full-Time    N. Colorado  2  3171  Full-Time  
  
 
 
function myFunction(id) {
    var x = document.getElementById(id);
    if (x.className.indexOf(""w3-show"") == -1) {
        x.className += "" w3-show"";
    } else {
        x.className = x.className.replace("" w3-show"", """");
    }
}",,,,,,,"Repeater ID: 310831, TS 1: TG 91 - World Wide, TG 93 - North America, TG 3100 USA. TS 2: TG 2 - Local, TG 3171 - No. Colorado, TG 3108 Colorado Statewide.",,,,,,,,BrandMeister US,,,,2,,,,,,,,,,,1,,,1,,,,,,,2,2,1,
145.16,-0.6,88.5,KB0VJJ,"Walden, Peterson Ridge",CO,OPEN,,,177.5,N,,08,244,40.6494,-106.382,145.16,144.56,88.5,123,Jackson,On-Air,"North Park, along with portions of I-80 from Laramie, Wyoming, to Rock Springs, Wyoming.",,2017-01-06,,8,Full-time to the  Colorado Connection System .,,,Part of the Colorado Connection system of repeaters.,"Central Colorado Traffic Net: Daily at 19:30. 
Colorado Connection Net (all welcome): Thu at 20:00. 
Statewide ARES: Sun at 20:00.",,CCARC,,Colorado Connection,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
449.725,-5,127.3,K0OJ,"Greeley, UNC",CO,OPEN,,,177.6,NNE,,08,159,40.4037,-104.703,449.725,444.725,127.3,,Weld,On-Air,,,2014-08-21,,"Autopatch, WX.",,,,,,,CCARC,,K0OJ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146.85,-0.6,100,W0UPS,"Greeley, UNC",CO,OPEN,,,177.7,NNE,,08,156,40.4036,-104.7,146.85,146.25,100,100,Weld,On-Air,,,2017-05-08,,"E-power, WX.",,,,,,,CCARC,,Northern Colorado ARC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
449.425,-5,94.8,N0ZUQ,"Fort Collins, Christ Mountain",CO,OPEN,,,177.9,NNE,,08,3630,40.5755,-105.285,449.425,444.425,94.8,,Larimer,On-Air,,,2018-02-25,,,"Full-time to  
927.87500 (N0ZUQ) at Fort Collins, Christ Mountain, CO .
 
Full-time to  
927.72500 (WA6IFI) at Colorado Springs, Almagre Mountain, CO .",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
927.875,-25,D114,N0ZUQ,"Fort Collins, Christ Mountain",CO,OPEN,,,177.9,NNE,,08,3629,40.5755,-105.285,927.875,902.875,D114,,Larimer,Off-Air,,,2017-03-11,,,"Full-time to  
449.42500 (N0ZUQ) at Fort Collins, Christ Mountain, CO .
 
Full-time to  
927.72500 (WA6IFI) at Colorado Springs, Almagre Mountain, CO .",,,Down due to lightning strike. Scheduled to return end of June 2012.,,,CCARC,,WA6IMI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
449.325,-5,136.5,WR0AEN,Greeley,CO,OPEN,,S,178.7,NNE,,08,8210,40.4233,-104.709,449.325,444.325,,,Weld,On-Air,,,2012-11-12,,,,,,,,,CCARC,,Colorado Amateur Repeater Network (CARN),yes,WR0AEN (B),"jfindu lookup 
/  dstar-users lookup",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145.45,-0.6,,KB5WEZ,Las Vegas,NM,OPEN,,,179.6,SSE,,35,113,35.5939,-105.223,145.45,144.85,,,San Miguel,Off-Air,Wide area.,,2017-08-22,,"E-power, linked.",,,,,,,NMFCC,,KB5WEZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
443,5,100,K5YEJ,"San Luis, Cabezon",NM,OPEN,,,179.8,SSW,,35,16603,35.5993,-107.096,443,448,100,,Sandoval,On-Air,,,2017-12-25,,,,,,,,,NMFCC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
447.7,-5,100,W0UPS,"Fort Collins, Buckhorn Mountain",CO,OPEN,,,179.8,NNE,,08,5853,40.6111,-105.324,447.7,442.7,100,100,Larimer,On-Air,Wide Area Coverage,,2014-09-02,,,"Linkable to  
146.62500 (W0UPS) at Fort Collins, Buckhorn Mountain, CO .
 
Linkable to  
146.85000 (W0UPS) at Greeley, UNC, CO .
 
Full-time to  
224.84000 (W0UPS) at Fort Collins, Buckhorn Mountain, CO .",,,,,http://ncarc.net/,,,Northern Colorado Amateur Radio Club,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146.625,-0.6,100,W0UPS,"Fort Collins, Buckhorn Mountain",CO,OPEN,,,180.1,NNE,,08,246,40.617,-105.327,146.625,146.025,100,100,Larimer,On-Air,Wide area: Northern front range.,,2017-03-11,,E-power.,"Linkable to  
146.85000 (W0UPS) at Greeley, UNC, CO .
 
Linkable to  
224.84000 (W0UPS) at Fort Collins, Buckhorn Mountain, CO .",,,,,,CCARC,,Northern Colorado ARC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
224.84,-1.6,100,W0UPS,"Fort Collins, Buckhorn Mountain",CO,OPEN,,,180.1,NNE,,08,3660,40.617,-105.327,224.84,223.24,100,100,Larimer,On-Air,"Wide Area: Northern CO Front Range and into Cheyenne - Laramie, WY",,2013-11-12,,"E-power, 25 watts.","Full-time to  
447.70000 (W0UPS) at Fort Collins, Buckhorn Mountain, CO .",,,,,,,,Northern Colorado ARC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147.36,0.6,100,W0QEY,"Fort Collins, CSU Durward Hall",CO,OPEN,,,180.8,NNE,,08,125,40.5708,-105.077,147.36,147.96,100,100,Larimer,On-Air,Map,,2017-03-11,,Closed autopatch.,,,,,,,CCARC,,CO State Univ ARC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
446.8125,-5,,W0QEY,"Fort Collins, CSU Durward Hall",CO,OPEN,,S,181,NNE,,08,8901,40.5777,-105.093,446.8125,441.8125,,,Larimer,On-Air,Fort Collins Local Area,,2017-05-31,,D-Star Gateway,,,,Free Star,,,CCARC,,W0QEY CSU,yes,W0QEY (B) Repeater,"jfindu lookup 
/  dstar-users lookup",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147.39,0.6,CC2,W0DMR,"Fort Collins, Timnath",CO,OPEN,,D,181.4,NNE,,08,12562,40.5446,-104.944,147.39,147.99,,,Larimer,On-Air,"Fort Collins east side, into Red Feather Lakes area.",,2017-03-11,,,,,,,Tac 310 Net: Sun at 18:00.,Documentation,CCARC,,KT0L - NoCo C-Bridge Network,,,,yes,2,,"Open Talkgroup View 
 
  
  
 Assignment 
 TS 
 TG 
 Access 
 
  TAC 310  1  310      DCI Bridge  1  3100      N. Colorado  1  3171      Mountain Reg USA  1  3177      Local/Cluster  2  2    
  
 
 
function myFunction(id) {
    var x = document.getElementById(id);
    if (x.className.indexOf(""w3-show"") == -1) {
        x.className += "" w3-show"";
    } else {
        x.className = x.className.replace("" w3-show"", """");
    }
}",,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,1,,,,,,,2,1,,1
449.85,-5,100,W0QEY,"Fort Collins, CSU Durward Hall",CO,OPEN,,,181.6,NNE,,08,124,40.5853,-105.084,449.85,444.85,100,100,Larimer,On-Air,Map,,2012-11-16,,Closed autopatch.,,,,,,,CCARC,,CO State Univ ARC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
223.94,-1.6,,K7QEQ,"Monticello, Abajo Pk",UT,CLOSED,,,181.7,W,,49,49,37.8392,-109.462,223.94,222.34,,,San Juan,,"Wide area: Southeastern Utah, Southwest Colorado, Northwest New Mexico and extreme Northeastern Arizona, including Monticello, Blanding, and much of Canyonlands National Park.",,,,11,,,,,,,UVHFS,,Grand Mesa Rptr Assoc,,,,,,,,,,,,Unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
447.1,-5,107.2,K7QEQ,"Monticello, Abajo Peak",UT,OPEN,,,181.7,W,,49,124,37.8392,-109.462,447.1,442.1,107.2,107.2,San Juan,On-Air,Wide area.,,2017-04-07,,E-power.,Full-time to the  GMRA Open System .,,,11,,http://gmra.org,UVHFS,,Grand Mesa Repeater Association (GMRA),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
447.4,-5,,K7QEQ,"Monticello, Abajo Peak",UT,CLOSED,,,181.7,W,,49,50,37.8392,-109.462,447.4,442.4,,,San Juan,,"Wide area: Southeastern Utah, Southwest Colorado, Northwest New Mexico and extreme Northeastern Arizona, including Monticello, Blanding, and much of Canyonlands National Park.",,,,11,,,,,,,UVHFS,Cactus-Intertie,,,,,,,,,,,,,Unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146.61,-0.6,88.5,K7SDC,"Monticello, Abajo Peak",UT,OPEN,EI,,181.7,W,Node Offline,49,60,37.8392,-109.462,146.61,146.01,88.5,,San Juan,On-Air,"Wide area: Southeastern Utah, Southwest Colorado, Northwest New Mexico and extreme Northeastern Arizona, including Monticello, Blanding, and much of Canyonlands National Park.",,2017-04-07,,Remote base.,,64264,3270,11.36,,http://www.sdarc.us/repeaters/abajo.html,UVHFS,,Sinbad Desert ARC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
447,-5,107.2,KB0SW,"Loma, Baxter Pass",CO,OPEN,,,183.1,NW,,08,174,39.5819,-108.952,447,442,107.2,,Garfield,On-Air,Wide area.,,2018-01-15,,8,,,,,,,CCARC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146.97,-0.6,88.5,KB0VJJ,Craig,CO,OPEN,,,183.8,NNW,,08,15577,40.5152,-107.546,146.97,146.37,88.5,123,Moffat,On-Air,,,2017-01-06,,,Full-time to the  Colorado Connection System .,,,,,,CCARC,Colorado Connection,Northwest Colorado Amateur Radio Association,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145.265,-0.6,107.2,WD0HAM,Craig,CO,OPEN,,,183.8,NNW,,08,3740,40.5152,-107.546,145.265,144.665,107.2,,Moffat,,,,2012-11-12,,E-power.,,,,,,,CCARC,,NW Colorado ARC,,,,,,,,,,,,Unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
447.2,-5,82.5,N6RFI,"Severance, Cactus Hill",CO,OPEN,,,184.5,NNE,,08,8188,40.581,-104.906,447.2,442.2,82.5,,Weld,On-Air,,,2017-03-11,,,,,,,,,CCARC,,N6RFI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
446.775,-5,CC2,W0DMR,"Fort Collins, Timnath",CO,OPEN,,D,185,NNE,,08,10995,40.5938,-104.926,446.775,441.775,,,Larimer,On-Air,"Fort Collins east side, into Red Feather Lakes area.",,2017-01-11,,,,,,"Any additional Brandmeister talk group is available on time slot 1, too many to list here, see website. https://dmrx.net/files/US_BM_User_Guide.pdf",,W0DMR,CCARC,Brandmeister Network,W0DMR - NoCo C-bridge Network,,,,yes,2,,"Open Talkgroup View 
 
  
  
 Assignment 
 TS 
 TG 
 Access 
 
  Worldwide English  1  91  Full-Time    North America  1  93  Full-Time    DCI Bridge  1  3100  Full-Time    Local/Cluster  2  2      Colorado  2  3108  Full-Time    N. Colorado  2  3171  Full-Time  
  
 
 
function myFunction(id) {
    var x = document.getElementById(id);
    if (x.className.indexOf(""w3-show"") == -1) {
        x.className += "" w3-show"";
    } else {
        x.className = x.className.replace("" w3-show"", """");
    }
}",,,,,,,"Repeater ID: 310806, TS 1: TG 91 - World Wide, TG 93 - North America, TG 3100 USA. TS 2: TG 2 - Local, TG 3171 - No. Colorado, TG 3108 Colorado Statewide.",,,,,,,,BrandMeister US,,,,2,,,,,,,,,,,1,,,1,,,,,,,2,2,1,
146.64,-0.6,100,KZ0DEM,"Pritchett, Tator Butte",CO,OPEN,,,186.1,SE,,08,3792,37.37,-102.859,146.64,146.04,100,100,Las Animas,Off-Air,Wide area: West BACA and East Las Animas counties.,,2015-12-12,,,,,,,,KZ0DEM Repeaters,CCARC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146.9,-0.6,88.5,K7QEQ,Moab,UT,OPEN,,,187.7,WNW,,49,48,38.5739,-109.549,146.9,146.3,88.5,,Grand,On-Air,Moab and immediate surroundings.,,2015-03-29,,"Closed autopatch, remote base, linked to Bald Mesa (146.760).",,,,,,http://sdarc.us/repeaters/moab.html,UVHFS,,Sinbad Desert ARC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
447.6,-5,CC2,W1VAN,"Red Feather Lakes, Red Feather Lakes",CO,OPEN,,D,190,N,,08,17821,40.8076,-105.617,447.6,442.6,,,Larimer,On-Air,Covers Red Feather Lakes Area,,2019-05-11,,Brandmeister Network,,,,,,http://www.w0dmr.org,,W0DMR,W1VAN,,,,yes,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
448.325,-5,110.9,WB7UPS,Wellington,CO,OPEN,,,190.6,NNE,,08,8251,40.7039,-105.009,448.325,443.325,110.9,,Larimer,On-Air,,,2012-11-16,,,,,,,,,CCARC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
443.4,5,100,K5AKW,"Placitas, Sandia Peak",NM,OPEN,,,190.9,S,,35,14763,35.336,-106.451,443.4,448.4,100,,Sandoval,On-Air,,,2017-04-05,,,,,,,,http://sandiavista.net,NMFCC,,Sandia Vista ARC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146.61,-0.6,123,KC0HH,Lamar,CO,OPEN,EI,,191.5,ESE,ON        - IDLE,08,3794,38.0872,-102.621,146.61,146.01,123,123,Prowers,On-Air,Hwy 287 - Springfield to Eads Hwy 50 - Holly to Rocky Ford. 45 mi radius.,,2018-03-12,,,"Full-time to  
449.50000 (KC0HH) at Lamar, CO .",37784,3774,,,,CCARC,,Lamar Amateur Radio Club,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
449.5,-5,123,KC0HH,Lamar,CO,OPEN,EI,,191.5,ESE,ON        - IDLE,08,171,38.0872,-102.62,449.5,444.5,123,,Prowers,On-Air,45,,2018-03-12,,,"Full-time to  
146.61000 (KC0HH) at Lamar, CO .",37784,3774,,,,CCARC,,Lamar ARC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
444.375,5,100,WA5IHL,"Las Vegas, Mesa Apache",NM,CLOSED,,,192.7,SSE,,35,117,35.404,-105.193,444.375,449.375,100,,San Miguel,On-Air,Wide area.,,2017-08-22,,"Closed autopatch, e-power.",,,,,,,NMFCC,,JPARA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147.08,0.6,100,NM5SC,"Placitas, La Madera",NM,OPEN,A,,192.9,S,,35,9768,35.3075,-106.457,147.08,147.68,100,,Sandoval,On-Air,"Wide area: Sandia Mtns, Edgewood, Moriarty, Madrid, Golden.",28176,2017-02-10,,"Linked, e-power.",,,,25,Sandoval County ARES: Mon at 19:30.,http://www.nmscares.org,NMFCC,ARRL,Sandoval County ARES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
448.2,-5,CC7,W0FT,"Fort Morgan, Fort Morgan EOC",CO,OPEN,,D,195.1,NE,,08,10783,40.2503,-103.8,448.2,443.2,,,Morgan,On-Air,,,2017-03-11,,Mixed Mode,Full-time to the  Colorado TRBO System .,,,"See the website for more info on Time Slot, Talk Group and Color Code Programming.",,Rocky Mountain Ham Radio,CCARC,NEAHR,,,,,yes,7,,"Open Talkgroup View 
 
  
  
 Assignment 
 TS 
 TG 
 Access 
 
  Rocky Mountain Wide  1  700      Northern Colorado Regional  2  721    
  
 
 
function myFunction(id) {
    var x = document.getElementById(id);
    if (x.className.indexOf(""w3-show"") == -1) {
        x.className += "" w3-show"";
    } else {
        x.className = x.className.replace("" w3-show"", """");
    }
}",1,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
442.35,5,100,WA5OLD,Rio Rancho,NM,OPEN,,,196.1,S,,35,140,35.2755,-106.618,442.35,447.35,100,,Sandoval,On-Air,,,2017-07-21,,Autopatch.,,,,,,,NMFCC,,WA5OLD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
442.75,5,162.2,KC5IPK,Rio Rancho,NM,OPEN,EI,,197.1,S,Node Offline,35,3112,35.2744,-106.737,442.75,447.75,162.2,,Sandoval,On-Air,"Rio Rancho, Albuquerque, Corrales.",,2017-02-11,,E-power.,,214956,7855,,,,NMFCC,,KC5IPK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147.1,0.6,100,NM5RR,"Rio Rancho, Rainbow",NM,OPEN,A,,197.1,S,,35,139,35.2744,-106.737,147.1,147.7,100,100,Sandoval,On-Air,,27749,2017-02-10,,"E-power, remote base, Linked to 443.100 and 147.080.","Full-time to  
443.00000 (NM5RR) at Rio Rancho, Rainbow, NM .",,,,,http://www.nmscares.org,NMFCC,,Sandoval Co ARES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
443,5,100,NM5RR,"Rio Rancho, Rainbow",NM,OPEN,A,,197.1,S,,35,141,35.2744,-106.737,443,448,100,,Sandoval,On-Air,Rio Rancho and parts of Santa Fe.,27750,2017-02-10,,E-power.,"Full-time to  
147.10000 (NM5RR) at Rio Rancho, Rainbow, NM .",,,,,http://www.nmscares.org,NMFCC,RACES.,Sandoval Co ARES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145.25,-0.6,100,KB5ITS,"Lukachukai, Roof Butte",AZ,OPEN,,,197.5,WSW,,04,163,36.4614,-109.096,145.25,144.65,100,,Apache,On-Air,,,2018-10-17,,"E-power, linked.",Full-time to the  San Juan Connection System .,,,,,,ARCA,,San Juan Connection,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146.82,-0.6,100,NM5SJ,"Lukachukai, Roof Butte",AZ,OPEN,,,197.5,WSW,,04,72,36.4614,-109.096,146.82,146.22,100,,Apache,On-Air,,,2018-02-28,,,,,,,,,ARCA,,Totah ARC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147.09,0.6,118.8,KZ0DEM,Springfield,CO,OPEN,,,198.4,SE,,08,8174,37.4083,-102.614,147.09,147.69,118.8,118.8,Baca,,,,2012-11-12,,,,,,,,,CCARC,,BCDEARC,,,,,,,,,,,,Unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147.33,0.6,118.8,KZ0DEM,Springfield,CO,OPEN,EI,,198.4,SE,Node Offline,08,6093,37.4083,-102.614,147.33,147.93,118.8,118.8,Baca,Off-Air,,,2018-03-12,,,,97142,7142,,,KZ0DEM Repeaters,CCARC,,Baca County Amateur Emergency Management,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
449.2,-5,118.8,KZ0DEM,Springfield,CO,OPEN,EI,,198.4,SE,Node Offline,08,4588,37.4083,-102.614,449.2,444.2,118.8,118.8,Baca,On-Air,provides coverage to central Baca County,,2011-08-21,,,,97142,7142,,,,,,Baca County Div of Emerg Mgt Communications,,,,,,,,,,,,,,55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
443.2,5,CC1,N5QD,Corrales,NM,OPEN,,D,198.6,S,,35,16498,35.2378,-106.607,443.2,448.2,,,Sandoval,On-Air,,,2017-10-21,,Brandmeister,,,,,,http://brandmeister.network/?page=repeater&amp;id=313513,,,,,,,yes,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
445.2625,-5,CC7,N0SZ,"Rangely, Cathedral Bluffs",CO,OPEN,,D,198.7,NW,,08,17249,40.0875,-108.805,445.2625,440.2625,,,Rio Blanco,On-Air,,,2018-10-25,,,,,,,,https://www.rmham.org,,,RMHAM,,,,yes,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
443.75,5,100,WA6CCB,"Albuquerque, Sandia Peak",NM,CLOSED,,,199,S,,35,11724,35.2183,-106.451,443.75,448.75,100,,Bernalillo,Off-Air,,,2017-07-21,,,,,,,Bosque Youth Amateur Radio Net: M-F at 17:00.,,NMFCC,,"WA6CCB, K5RKE",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
443.3,5,CC1,K5KRE,"Albuquerque, Sandia Crest",NM,OPEN,,D,199.1,S,,35,151,35.2167,-106.45,443.3,448.3,,,Bernalillo,Testing,Wide area.,,2018-03-24,,A Motorola SLR5700 on the BrandMeister worldwide network,,,,Timeslot 1 3135 (New Mexico) 31302 (MPRG 2) Timeslot 2 31301 (MPRG 1),,http://brandmeister.network/?page=repeater&amp;id=313510,NMFCC,Mac Pass Repeater Group,K5RKE,,,,yes,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51.7,-1,156.7,WB5IUZ,"Albuquerque, Sandia Crest",NM,OPEN,,,199.1,S,,35,4208,35.2167,-106.45,51.7,50.7,156.7,,Bernalillo,Off-Air,,,2017-07-25,,,,,,Off the air until spring 2014,,,NMFCC,,K5RKE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
442.9,5,CC7,KA8JMW,"Albuquerque, Sandia Crest",NM,OPEN,,D,199.3,S,,35,12414,35.2135,-106.45,442.9,447.9,,,Bernalillo,On-Air,,,2018-01-29,,,Full-time to the  Colorado TRBO System .,,,"Colorado Wide: CC 7, TS 1, TG 700 Colorado South: CC 7, TS 2, TG 719",,http://www.rmham.org/wordpress/mototrbo-radio-site-information,NMFCC,,"Rocky Mountain Ham Radio, NM",,,,yes,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
442.4,5,CC4,KG5SLG,"Rio Rancho, NM 528 and Corrales Rd",NM,OPEN,,D,199.3,S,,35,16499,35.2328,-106.663,442.4,447.4,,,Sandoval,On-Air,"Rio Rancho, Bernalillo,Albuquerque and plus Northeast heights of Albuquerque",,2018-07-16,,"Brandmeister, DMR CC 4, D-Star, Fusion",,,,Dmr color code 4,,,NMFCC,,,,,,yes,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
443.8,5,,W5MPZ,"Albuquerque, Sandia Crest",NM,OPEN,,S,199.5,S,,35,9295,35.2103,-106.45,443.8,448.825,,,Bernalillo,On-Air,Wide area;,,2017-07-08,,,,,,,,,NMFCC,,Sandia National Laboratories ARC,yes,W5MPZ (B) Repeater,"jfindu lookup 
/  dstar-users lookup",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
442.6,5,100,K5FSB,"Albuquerque, Sandia Peak",NM,OPEN,,,199.6,S,,35,31,35.2089,-106.447,442.6,447.6,100,,Bernalillo,On-Air,Wide area.,,2017-01-15,,Closed autopatch.,,,,"Voting receiver. 10,680'",,http://www.urfmsi.org/wp/repeaters/analog/gary-diamond-repeater,NMFCC,,URFMSI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
