Frequency,Offset,Tone,Call,Location,ST/PR,Use,VOIP,DGTL,Mi,Dir,,state_id,ID,Latitude,Longitude,Downlink,Uplink,Uplink Tone,Downlink Tone,County,Op Status,Coverage,Sponsor,Features,Links,EchoLink,IRLP,AllStar,Nets,Web links,Feed,Coordination,Last update,DMR Enabled,Color Code,DMR ID,IPSC Network,Wide Network,Talkgroups,Rocky Mountain Wide,Southern Colorado,Location Photo,Grid,Affiliate,Notes,YSF Digital Enabled,DG-ID,Eastern Colorado,P-25 Digital Enabled,NAC,Default Reflector,D-STAR Enabled,Node,Sources,TAC 310,TAC 311,Colorado,Colorado Chat,Bandwidth,Mixed-Mode,On-air,Commands,Central Regional,NXDN Enabled,RAN,NXDN Bandwidth,NXDN Network,Devilshead Local,Talkgroup Network,Northern Colorado Regional,WIRES-X,Local Network,RX Location,Gunbarrel,Lousville,Lyons,Louisville #2,Worldwide,North America,English,Local/Cluster,N. Colorado,Worldwide English,DCI Bridge,Mountain Reg USA,REACT,CO-Park County,Europe,Southwest USA,Wyoming,WyLOCAL
146.67,-0.6,100,K0EP,"Durango, Eagle Pass",CO,OPEN,,,167.85,WSW,,08,113,37.41529846,-108.01200104,146.67,146.07,100,100,La Plata,On-Air,Wide area.,Durango ARC,11,"Part-time to 147.37500 (KB5ITS) at Silverton, Kendall Mountain, CO .",,,,,DARC Repeaters,,CCARC,2019-04-01,,,,,,,,,,,,Linked active in the summer months only.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
449.3,-5,107.2,WA4HND,"Grand Junction, Grand Mesa",CO,OPEN,I,,168.47,WNW,,08,154,39.05390167,-108.2539978,449.3,444.3,107.2,107.2,Mesa,On-Air,Wide Area I-70 West Rifle to Western Utah,,e-power Linked to GMRA Open System,,,3710,,RACES Wed 1930 hrs,http://www.gmra.org/,,CCARC,2018-01-16,,,,,,,,,,,,Closed IRLP out,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
446.7625,-5,CC,KZ0DEM,Vilas,CO,OPEN,,D,168.66,SE,,08,17522,37.37469864,-102.4469986,446.7625,441.7625,,,Baca,,Baca County,Southeast Colorado REACT,,,,,,,http://www.secahr.com/southeast-colorado-react.html,,,2019-11-27,yes,7,310841,RMHAM c Record retrieved from radioid.net,,"Open Talkgroup View Assignment TS TG Access Local/Cluster 2 2 Full-Time Central Regional 2 720 Full-Time Colorado 2 3108 Full-Time REACT 2 3740 Full-Time CO-Park County 2 31081 Full-Time function myFunction(id) { var x = document.getElementById(id); if (x.className.indexOf(""w3-show"") == -1) { x.className += "" w3-show""; } else { x.className = x.className.replace("" w3-show"", """"); } }",,,,,,TS1​ 310815 - Fun Machine Link - Static,,,,,,,,,,,,2,,,,Unknown,,2,,,,,,,,,,,,,,,,,,2,,,,,2,2,,,,
444.4,5,100,N7JNI,Wagon Mound,NM,OPEN,,,171.03,S,,35,181,36.00889969,-104.70600128,444.4,449.4,100,,Mora,Off-Air,,Mora ARC,,,,,,,,,NMFCC,2017-10-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147.2,0.6,67,NM5ML,"Wagon Mound, Turkey Mountain",NM,OPEN,,,171.26,S,,35,11289,35.98429871,-104.90100098,147.2,147.8,67,,Mora,On-Air,,,8,Full-time to the Mega-Link System .,,,,,http://nm5ml.com/,,,2017-01-24,,,,,,,,,,DM75NX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145.37,-0.6,141.3,NM5EM,"Wagon Mound, Turkey Mtn",NM,OPEN,,,171.28,S,,35,15621,35.98400116,-104.90100098,145.37,144.77,141.3,,Mora,Off-Air,,NMEMA ARC,,,,,,,,,NMFCC,2017-10-26,,,,,,,,,,DM75NX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145.37,-0.6,100,KB0VIU,Hesperus,CO,OPEN,,,172.27,WSW,,08,8169,37.29999924,-108.02799988,145.37,144.77,100,100,La Plata,On-Air,,,E-power.,,,,,,http://www.sjcham.com,,CCARC,2018-01-15,,,,,,,,,,DM57XH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147.36,0.6,100,KB5ITS,"Navajo Dam, Navajo Lake",NM,OPEN,,,173.68,SW,,35,15644,36.79999924,-107.62000275,147.36,147.96,100,,San Juan,On-Air,,,,Full-time to the San Juan Connection System .,,,,,http://www.sjcham.com,,NMFCC,2018-01-15,,,,,,,,,,DM66ET,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145.325,-0.6,,KB5ITS,"Mancos, Caviness",CO,OPEN,,,176.09,WSW,,08,18459,37.36460114,-108.14800262,145.325,144.725,,,Montezuma,On-Air,,San Juan Connection,,,,,,,http://www.sjcham.com,,,2020-01-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
442.375,5,100,KB5ITS,"Mancos, Caviness Mountain",CO,OPEN,,,176.33,WSW,,08,15896,37.36000061,-108.15000153,442.375,447.375,100,,Montezuma,On-Air,,San Juan Connection,,Full-time to the San Juan Connection System .,,,,,,,,2017-11-30,,,,,,,,,,DM57WI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147.06,0.6,100,NM5SJ,"Nebo, Cedar Hill",NM,OPEN,,,176.99,SW,,35,16667,36.95000076,-107.84999847,147.06,147.66,100,,San Juan,On-Air,,,,,,,,,,,NMFCC,2018-01-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
448.15,-5,100,W0GJT,Grand Junction,CO,OPEN,EI,,179.16,W,Node Offline,08,153,38.89899826,-108.4960022,448.15,443.15,100,,Mesa,On-Air,,,,,312189,7963,,,,,CCARC,2016-04-22,,,,,,,,,,DM58SV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
449.3,-5,131.8,N7JJY,"Cheyenne, Chalk Bluffs",WY,OPEN,,Y,179.67,N,,56,34,41.02740097,-104.78399658,449.3,444.3,,,Laramie,On-Air,"Laramie county wy, Northern Weld and Larimer County, CO",WU7G,,,,,,,,,WRCG,2019-06-02,,,,,,,,,,DN71OA,,,yes,Open ↑ / Open ↓,,,,,,,,,,,,6.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
449.9375,-5,CC,K7PFJ,"Cheyenne, South",WY,OPEN,,D,181.31,N,,56,15672,41.06000137,-104.87999725,449.9375,444.9375,,,Laramie,Off-Air,,,,Full-time to the Rocky Mountain Ham System .,,,,,https://www.rmham.org/wordpress/,,WRCG,2020-02-04,yes,7,315603,RMHR c Record retrieved from radioid.net,,"Open Talkgroup View Assignment TS TG Access Rocky Mountain Wide 1 700 Northern Colorado Regional 2 721 function myFunction(id) { var x = document.getElementById(id); if (x.className.indexOf(""w3-show"") == -1) { x.className += "" w3-show""; } else { x.className = x.className.replace("" w3-show"", """"); } }",1,,,DN71NB,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,RMHAM,,,,,,,,,,,,,,,,,,,
145.325,-0.6,100,KB5ITS,"Mancos, Menefee Mountain",CO,OPEN,,,182.2,WSW,,08,8168,37.32600021,-108.2480011,145.325,144.725,100,,Montezuma,On-Air,Wide area.,,E-power.,,,,,,http://www.sjcham.com,,CCARC,2018-01-15,,,,,,,,,,DM57VH,,Full time to the San Juan Connection,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145.175,-0.6,107.2,W0RRZ,"Grand Junction, GJT",CO,OPEN,I,,183.47,WNW,,08,147,39.11729813,-108.52200317,145.175,144.575,107.2,,Mesa,On-Air,Greater grand Junction area.,,"E-power,",,,3161,,,,,CCARC,2016-05-11,,,,,,,,,,DM59RC,,,,,,,,,,,,,,,,,,,Standard IRLP node commands.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
446.7375,-5,CC,N5UBJ,"Mancos, Caviness Mountain",CO,OPEN,,D,183.66,WSW,,08,15895,37.34500122,-108.28900146,446.7375,441.7375,,,Montezuma,On-Air,,RMHAM,,,,,,,http://www.rmham.org,,CCARC,2019-11-27,yes,6,310826,RMHR c Record retrieved from radioid.net,,"Open Talkgroup View Assignment TS TG Access Rocky Mountain Wide 1 700 Southern Colorado 1 719 function myFunction(id) { var x = document.getElementById(id); if (x.className.indexOf(""w3-show"") == -1) { x.className += "" w3-show""; } else { x.className = x.className.replace("" w3-show"", """"); } }",1,1,,,,Talkgroup 700 TS 1 Talkgroup 719 TS 2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147.39,0.6,107.2,KE0TY,Grand Junction,CO,OPEN,,,184.11,WNW,,08,152,39.06389999,-108.55000305,147.39,147.99,107.2,,Mesa,,,KE0TY,Linked.,,,,,,,,CCARC,2012-11-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,Unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146.82,-0.6,107.2,W0GJT,"Grand Junction, 9 Mile, Hwy 141, Unaweep",CO,OPEN,A,,184.11,WNW,,08,261,39.06389999,-108.55000305,146.82,146.22,107.2,,Mesa,On-Air,Wide area: North Western Colorado - South to Montrose and East on I-70.,,,,,,43554,,,,CCARC,2019-02-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Enter *83 node# to link. *81 Unlink,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147.105,0.6,,K0SSI,Grand Junction,CO,OPEN,,,184.16,WNW,,08,8175,39.06389999,-108.5510025,147.105,147.705,,,Mesa,On-Air,,K0SSI,,,,,,,,,CCARC,2013-04-20,,,,,,,,,,DM59RB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
449,-5,,KB0SW,Grand Junction,CO,CLOSED,,,184.16,WNW,,08,8206,39.06389999,-108.5510025,449,444,,107.2,Mesa,On-Air,,KB0SW,,,,,,,,,CCARC,2015-08-03,,,,,,,,,,,Grand Mesa Repeater Assoc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
447.5,-5,114.8,KC0ARV,Grand Junction,CO,OPEN,,,184.16,WNW,,08,3757,39.06380081,-108.5510025,447.5,442.5,114.8,,Mesa,,,KC0ARV,,,,,,,,,CCARC,2012-11-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,Unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
446.775,-5,,KD0RED,Grand Junction,CO,OPEN,,S,184.16,WNW,,08,11792,39.06389999,-108.5510025,446.775,441.775,,,Mesa,On-Air,,,,,,,,,,,,2014-08-16,,,,,,,,,,,,,,,,,,,yes,KD0RED (B) Gateway Repeater,jfindu lookup / dstar-users lookup,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
449.775,-5,173.8,KD0SMZ,Grand Junction,CO,OPEN,EI,,184.16,WNW,ON - IDLE,08,11793,39.06389999,-108.5510025,449.775,444.775,173.8,88.5,Mesa,On-Air,,,,,7572,7573,,,,,CCARC,2015-10-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145.22,-0.6,107.2,KE0TY,Grand Junction,CO,OPEN,,,184.16,WNW,,08,8167,39.06389999,-108.5510025,145.22,144.62,107.2,,Mesa,,,KE0TY,,,,,,,,,CCARC,2012-11-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,Unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147.355,-0.6,88.5,KB0VJJ,"Grand Junction, Grand Mesa",CO,OPEN,,,184.73,WNW,,08,15581,39.05199814,-108.56500244,147.355,146.755,88.5,123,Mesa,On-Air,,Colorado Connection,,Full-time to the Colorado Connection System .,,,,,,,CCARC,2017-01-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145.295,-0.6,100,WA0JTB,"Sterling, CO",CO,OPEN,,,184.85,NE,,08,238,40.62559891,-103.20700073,145.295,144.695,100,,Logan,On-Air,Wide area,NECARA,"Autopatch, e-power.",,,,,,,,CCARC,2020-01-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
449.4,-5,131.8,KB0YNA,"Delta, Uncompahgre Butte",CO,OPEN,I,,185.21,W,,08,127,38.5766983,-108.64700317,449.4,444.4,131.8,131.8,Mesa,On-Air,Wide area via links - Western Colorado - Eastern Utah,"WA4HND, Grand Mesa Repeater Association",E-power.,Full-time to the GMRA Open System .,,3710,,RACES Wed 1930 Hrs,http://www.gmra.org,,CCARC,2016-08-19,,,,,,,,,,,,Closed IRLP out - Ask for a control op,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146.88,-0.6,CSQ,W5PDO,"Los Alamos, Barranca Mesa",NM,OPEN,,,185.34,SSW,,35,194,35.90269852,-106.28199768,146.88,146.28,CSQ,,Los Alamos,On-Air,,Los Alamos ARC,Autopatch,,,,,LAARC: Sun at 2000.,,,NMFCC,2018-05-17,,,,,,,,,,DM65UV,,Located on the Barranca Mesa water tower.,,,,,,,,,,,,,,,,,"Autopatch: Up- *88, wait for dialtone, and dial phone nbr. Down- #.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146.775,-0.6,114.8,KC7SNO,"Cheyenne, Denver Hill",WY,OPEN,,,186.05,N,,56,27,41.12390137,-104.81900024,146.775,146.175,114.8,,Laramie,On-Air,,Shy-Wy Amateur Radio Club,"E-power, WX.","Full-time to 147.16500 (KC7SNO) at Albin, WY .",,,,Weather Net: Daily at 06:45. Shy-WY ARC: Sun at 07:00.,,,WRCG,2017-01-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
224.04,-1.6,100,KA5BIW,Los Alamos,NM,OPEN,,,186.09,SSW,,35,9407,35.89199829,-106.28500366,224.04,222.44,100,100,Los Alamos,On-Air,,KA5BIW,,,,,,,,,NMFCC,2019-03-13,,,,,,,,,,DM65uv,,linked with 442.0 in Los Alamos and 224.38 in Albuquerque,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
442,5,100,KA5BIW,Los Alamos,NM,OPEN,,,186.09,SSW,,35,15608,35.89199829,-106.28500366,442,447,100,,Los Alamos,On-Air,,KA5BIW,,,,,,,http://ka5biw.com/ham_radio/repeater.php,,NMFCC,2019-03-12,,,,,,,,,,DM65UV,,Linked to 224.04 in Los Alamos and 224.38 in Albuquerque,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147.26,0.6,67,NM5ML,"Pecos, Elk Mountain",NM,OPEN,,,186.22,S,,35,145,35.76720047,-105.55400085,147.26,147.86,67,,San Miguel,On-Air,Wide area.,,11,Full-time to the Mega-Link System .,,,,,,,NMFCC,2018-01-07,,,,,,,,,,DM75FS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147.3,0.6,162.2,W5SF,"Las Vegas, Elk Mountain",NM,OPEN,,,186.25,S,,35,115,35.76670074,-105.5530014,147.3,147.9,162.2,,San Miguel,On-Air,Wide area.,Santa Fe ARC,"E-power, linked.",,,,,,SFARC Repeaters,,NMFCC,2017-07-06,,,,,,,,,,DM75FS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147.02,0.6,141.3,NM5EM,"Santa Fe, Tesuque Peak",NM,OPEN,,,186.62,S,,35,15631,35.78530121,-105.78199768,147.02,147.62,141.3,,Santa Fe,On-Air,,NMEMA ARC,,,,,,,,,NMFCC,2017-01-24,,,,,,,,,,DM75CS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
442.825,5,131.8,KB5ZQE,"Santa Fe, Tesuque Peak",NM,OPEN,,,186.63,S,,35,155,35.78499985,-105.78099823,442.825,447.825,131.8,,Santa Fe,On-Air,,Santa Fe ARC,Autopatch.,"Full-time to 146.82000 (W5SF) at Santa Fe, Tesuque Peak, NM .",,,,,,,NMFCC,2017-07-22,,,,,,,,,,DM75CS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146.82,-0.6,162.2,W5SF,"Santa Fe, Tesuque Peak",NM,OPEN,,,186.63,S,,35,153,35.78499985,-105.78099823,146.82,146.22,162.2,,Santa Fe,On-Air,Wide area.,Santa Fe ARC,"Autopatch, e-power.","Full-time to 442.82500 (KB5ZQE) at Santa Fe, Tesuque Peak, NM .",,,,,SFARC Repeaters,,NMFCC,2017-07-22,,,,,,,,,,DM75CS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
444.775,5,131.8,WD9CMS,Los Alamos,NM,OPEN,,,186.72,SSW,,35,123,35.88809967,-106.30599976,444.775,449.775,,,Los Alamos,On-Air,Los Alamos and surrounding areas,WD9CMS,E-power.,,,,,,,,NMFCC,2017-03-19,,,,,,,,,,,,"Mixed mode analog and digital P25 system, linked with 927.9 WD9CMS",,,,yes,293,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
442.425,5,,NM5WR,Los Alamos,NM,OPEN,,S,186.73,SSW,,35,5181,35.88809967,-106.30699921,442.425,447.425,,,Los Alamos,On-Air,30,,,,,,,,,,,2017-07-25,,,,,,,,,,,,,,,,,,,yes,NM5WR (B),jfindu lookup / dstar-users lookup,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
448.15,-5,100,KB7SWR,Cheyenne,WY,OPEN,,,186.78,N,,56,20,41.15250015,-105.22100067,448.15,443.15,100,,Laramie,Off-Air,,KB7SWR,,"Full-time to 145.23500 (KB7SWR) at Cheyenne, WY .",,,,,,,WRCG,2017-01-04,,,,,,,,,,DN71JD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145.235,-0.6,131.8,KB7SWR,Cheyenne,WY,OPEN,,,187.15,N,,56,19,41.13999939,-104.81999969,145.235,144.635,131.8,,Laramie,On-Air,Local: Cheyenne.,N7GT,,"Full-time to 448.15000 (KB7SWR) at Cheyenne, WY .",,,,,,,WRCG,2019-10-23,,,,,,,,,,,,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147.105,0.6,91.5,KC7SNO,"Cheyenne, North Park",WY,OPEN,,,187.15,N,,56,26,41.13999939,-104.81999969,147.105,147.705,91.5,91.5,Laramie,On-Air,,ShyWyArc,,,,,,,,,WRCG,2019-02-15,,,,,,,,,,DN71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
449.9,-5,100,N7JJY,Cheyenne,WY,OPEN,,,187.15,N,,56,15518,41.13999939,-104.81999969,449.9,444.9,100,100,Laramie,On-Air,From 5 miles to 25 miles,N7JJY,,,,,,,,,,2017-01-04,,,,,,,,,,,,To be used as a portable repeater for ARES/RACES or as needed for specific needs of the Amateur Community in Laramie County or other areas as needed. Repeater will be on when needed otherwise offline.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
449.975,-5,CC,WY7EOC,Cheyenne,WY,OPEN,,D,187.15,N,,56,10803,41.13999939,-104.81999969,449.975,444.975,,,Laramie,On-Air,,WY7EOC,,,,,,,,,WRCG,2020-02-27,yes,11,315601,WyDMR c Record retrieved from radioid.net,,,,,,,Laramie County Emergency Management/WY7EOC,See the website for TG/TS/CC programming info and link status/info,,,,,,,,,,,,,,,,,,,,,,,,,,,Wyoming DMR Project,,,,,,,,,,,,,,,,,,,
144.265,0,203.5,KC2HSO,Los Alamos,NM,OPEN,I,,187.2,SSW,,35,16629,35.88000107,-106.3030014,144.265,144.265,203.5,,Los Alamos,On-Air,,,,,,8039,,,,,,2017-12-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
442.925,5,CC,KE8AVN,Los Alamos,NM,OPEN,,D,187.2,SSW,,35,16602,35.88000107,-106.3030014,442.925,447.925,,,Los Alamos,On-Air,,,,,,,,,,,,2018-05-14,yes,1,,c Record retrieved from radioid.net,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
927.9,-25,131.8,WD9CMS,Los Alamos,NM,OPEN,,,187.2,SSW,,35,12228,35.88000107,-106.3030014,927.9,902.9,,,Los Alamos,On-Air,Los Alamos and surrounding areas,,,,,,,,,,NMFCC,2017-02-05,,,,,,,,,,,,"Mixed mode analog and digital P25 system, linked with 444.775 WD9CMS",,,,yes,293,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147.015,0.6,146.2,N7UW,"Laramie, Jelm Mountain",WY,OPEN,E,Y,187.26,NNW,Node Offline,56,15436,41.09719849,-105.97699738,147.015,147.615,146.2,,Albany,On-Air,Albany County,"Albany County ARES/RACES, University Amateur Radio",,,82070,,,,http://www.uwyo.edu/uarc/,,,2017-02-24,,,,,,,,,,,,,yes,Open ↑ / Open ↓,,,,,,,,,,,,,Yes; analog capable.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1292.3,-20,,KF5VBD,"Bloomfield, Harris Mesa",NM,CLOSED,,S,187.65,SW,,35,11429,36.65000153,-107.79100037,1292.3,1272.3,,,San Juan,On-Air,,San Juan County,,,,,,,,,NMFCC,2018-02-02,,,,,,,,,,DM66CP,,,,,,,,,yes,KF5VBD (A) Gateway Repeater,jfindu lookup / dstar-users lookup,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
442.175,5,156.7,K0WPM,Tribune,KS,OPEN,,,187.85,ESE,,20,15098,38.46969986,-101.75299835,442.175,447.175,156.7,,Greeley,On-Air,,WKARC,,,,,,,,,,2019-05-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
448.95,-5,CC,KC7DHF,"Cheyenne, Old airport control tower",WY,OPEN,,D,188.06,N,"Cheyenne DMR Repeater. Please use ONLY TG 315615(Cheyenne Local), TG 31563 (Wy Svr Wx), and TG 31562 (Wyoming TAC 2) on Time Slot 2 (TS2). TG 3156 (Wyoming), TG 31560 (SE Wyoming ) and TG 31561 (Wyoming TAC 1) are on TS1. ALL OTHER TG connections will be directed to Time Slot 1 (TS1). Example of ALL OTHERS is any calls that are to a TG outside of Wyoming. Under special situations such as emergencies or special events TS2 may be used for TGs outside of Wyoming but those will be after repeater Admin approval.",56,8991,41.15299988,-104.81800079,448.95,443.95,,,Laramie,On-Air,Local,,,,,,,,,,WRCG,2019-12-12,yes,15,315615,Brandmeister c Record retrieved from radioid.net,BrandMeister,,,,,DN71OD,,Brandmiester DMR only no analog.,,,,,,,,,,,,,,,,,,,,,,,,,,,Brandmeister,,,,,,,,,,,,,,,,,,,
223.94,-1.6,CSQ,KB5RX,"Los Alamos, Pajarito Mountain",NM,OPEN,,,188.36,SSW,,35,196,35.88399887,-106.38200378,223.94,222.34,CSQ,,Los Alamos,On-Air,,,E-power.,,,,,,,,NMFCC,2015-10-16,,,,,,,,,,DM65TV,,,,,,,,,,,,,,,,,,,Wide area.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
442.225,5,CC,NM5BB,"Los Alamos, Pajarito Mountain",NM,OPEN,,D,188.43,SSW,,35,15733,35.88669968,-106.39499664,442.225,447.225,,,Los Alamos,On-Air,Wide area 50 mi radius.,Rocky Mountain Ham Radio,TS 1 TG 700 Wide TS 2 TG 719 South TS 2 TG 714 Los Alamos Local TS 2 TG 505 New Mexico,,,,,Red Cross Net on Wide - Third Thursday of the month at 1900 Tech Net on Wide - First Saturday of the month at 1900,https://www.rmham.org/wordpress/dmr-radio-site-information/,,NMFCC,2019-12-16,yes,7,313505,Colorado/Rocky Mountain c Record retrieved from radioid.net,,,,,,DM65TV,,Linked,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145.19,-0.6,,NM5EC,"Los Alamos, Pajarito Mountain",NM,OPEN,,S,188.43,SSW,,35,18232,35.88669968,-106.39499664,145.19,144.59,,,Los Alamos,On-Air,Wide area,SFARC,"Mixed mode DStar, analog and fusion (under another entry, using W5SF callsign)",,,,,,,,,2019-10-30,,,,,,,,,,DM65TV,,,,,,,,,yes,NM5EC (C) Repeater,jfindu lookup / dstar-users lookup,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145.19,-0.6,162.2,W5SF,"Los Alamos, Pajarito Mountain",NM,OPEN,,,188.43,SSW,,35,118,35.88669968,-106.39499664,145.19,144.59,162.2,162.2,Los Alamos,On-Air,Wide Area,SFARC,"Mixed mode analog, Fusion, and D-star (using call NM5EC C, noted under separate entry)",,,,,Northern New Mexico Amateur Radio Net: Mon at 20:30.,,,NMFCC,2019-10-30,,,,,,,,,,DM65TV,,W5SF/PAJ - Distinct from the NM5SC repeater near Cuba on Pajarito Peak.,,,,,,,,,,,,,,25,Yes; analog capable.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
447.45,-5,107.2,KB5ITS,Aztec,NM,OPEN,,,188.57,SW,,35,44,36.82220078,-107.99199677,447.45,442.45,107.2,,San Juan,On-Air,,KB5ITS,"E-power, remote base.",,,,,,,,NMFCC,2017-07-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146.74,-0.6,100,NM5SJ,Aztec,NM,OPEN,,,188.57,SW,,35,43,36.82220078,-107.99199677,146.74,146.14,100,,San Juan,On-Air,,Totah ARC,"Closed autopatch, e-power.",,,,,,,,NMFCC,2017-07-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146.88,-0.6,100,KB5ITS,"Aztec, Tank Mtn",NM,OPEN,,,188.62,SW,,35,15629,36.82220078,-107.99299622,146.88,146.28,100,,San Juan,On-Air,,,,Full-time to the San Juan Connection System .,,,,,http://www.sjcham.com,,NMFCC,2018-01-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
442.25,5,CC,N5UBJ,Aztec,NM,OPEN,,D,188.62,SW,2,35,12413,36.82220078,-107.99299622,442.25,447.25,,,San Juan,On-Air,,,,,,,,,http://www.aztrbonet.com/MinimalNetwatch,,NMFCC,2019-12-08,yes,1,313502,AZ-TRBONET c Record retrieved from radioid.net,,"Open Talkgroup View Assignment TS TG Access Worldwide 1 1 PTT North America 1 3 PTT English 1 13 Full-Time 2 Full-Time Europe 2 2 Full-Time TAC 310 2 310 PTT DCI Bridge 2 3100 PTT Southwest USA 2 3176 PTT function myFunction(id) { var x = document.getElementById(id); if (x.className.indexOf(""w3-show"") == -1) { x.className += "" w3-show""; } else { x.className = x.className.replace("" w3-show"", """"); } }",,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,AZ-TrboNet,,,,,,,,,1,1,1,,,,2,,,,2,2,,
