Frequency,Offset,Tone,Call,Location,ST/PR,Use,VOIP,DGTL,Mi,Dir,,state_id,ID,Latitude,Longitude,Downlink,Uplink,Uplink Tone,County,Op Status,Sponsor,Features,Links,Nets,Coordination,Last update,Affiliate,Notes,Bandwidth,Coverage,Web links,DMR Enabled,Color Code,Wide Network,Talkgroups,Rocky Mountain Wide,Southern Colorado,Eastern Colorado,P-25 Digital Enabled,NAC,Default Reflector,YSF Digital Enabled,DG-ID,Downlink Tone,IRLP,EchoLink,Feed,D-STAR Enabled,Node,Sources,TAC 310,TAC 311,Colorado,Colorado Chat,AllStar,On-air,Location Photo,Grid,Commands,Talkgroup Network,Central Regional,Northern Colorado Regional,NXDN Enabled,RAN,NXDN Bandwidth,NXDN Network,Devilshead Local,Mixed-Mode,Local Network,WIRES-X,RX Location,Gunbarrel,Lousville,Lyons,Louisville #2,Worldwide,North America,English,Local/Cluster,N. Colorado,Worldwide English,DCI Bridge,Mountain Reg USA,Wyoming,WyLOCAL,Europe,Southwest USA,Texas,COMM 1,Texas/Oklahoma Regional USA
147.105,0.6,,K0SSI,Grand Junction,CO,OPEN,,,182.7,W,,08,8175,39.0639,-108.551,147.105,147.705,,Mesa,On-Air,K0SSI,,,,CCARC,2013-04-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
449,-5,,KB0SW,Grand Junction,CO,CLOSED,,,182.7,W,,08,8206,39.0639,-108.551,449,444,,Mesa,On-Air,KB0SW,,,,CCARC,2015-08-03,Grand Mesa Repeater Assoc,,,,,,,,,,,,,,,,,107.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
447.5,-5,114.8,KC0ARV,Grand Junction,CO,OPEN,,,182.7,W,,08,3757,39.0638,-108.551,447.5,442.5,114.8,Mesa,,KC0ARV,,,,CCARC,2012-11-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
446.775,-5,,KD0RED,Grand Junction,CO,OPEN,,S,182.7,W,,08,11792,39.0639,-108.551,446.775,441.775,,Mesa,On-Air,,,,,,2014-08-16,,,,,,,,,,,,,,,,,,,,,,yes,KD0RED (B) Gateway Repeater,"jfindu lookup 
/  dstar-users lookup",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
449.775,-5,173.8,KD0SMZ,Grand Junction,CO,OPEN,EI,,182.7,W,ON        - IDLE,08,11793,39.0639,-108.551,449.775,444.775,173.8,Mesa,On-Air,,,,,CCARC,2015-10-25,,,,,,,,,,,,,,,,,,88.5,7573,7572,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145.22,-0.6,107.2,KE0TY,Grand Junction,CO,OPEN,,,182.7,W,,08,8167,39.0639,-108.551,145.22,144.62,107.2,Mesa,,KE0TY,,,,CCARC,2012-11-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147.355,-0.6,88.5,KB0VJJ,"Grand Junction, Grand Mesa",CO,OPEN,,,183.3,W,,08,15581,39.052,-108.565,147.355,146.755,88.5,Mesa,On-Air,Colorado Connection,,Full-time to the  Colorado Connection System .,,CCARC,2017-01-06,,,,,,,,,,,,,,,,,,123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145.37,-0.6,100,KB0VIU,Hesperus,CO,OPEN,,,184.5,WSW,,08,8169,37.3,-108.028,145.37,144.77,100,La Plata,On-Air,,E-power.,,,CCARC,2018-01-15,,,,,http://www.sjcham.com,,,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
442.175,5,156.7,K0WPM,Tribune,KS,OPEN,,,185.9,ESE,,20,15098,38.4697,-101.753,442.175,447.175,156.7,Greeley,On-Air,WKARC,,,,,2019-05-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147.04,0.6,141.3,NM5EM,"Abiquiu, Cerro Pelon",NM,OPEN,,,186.3,SSW,,35,15632,36.2072,-106.319,147.04,147.64,141.3,Rio Arriba,Off-Air,NMEMA ARC,,,,NMFCC,2017-01-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
449.4,-5,131.8,KB0YNA,"Delta, Uncompahgre Butte",CO,OPEN,I,,187.5,W,,08,127,38.5767,-108.647,449.4,444.4,131.8,Mesa,On-Air,"WA4HND,  Grand Mesa Repeater Association",E-power.,Full-time to the  GMRA Open System .,RACES Wed 1930 Hrs,CCARC,2016-08-19,,Closed IRLP out - Ask for a control op,,Wide area via links - Western Colorado - Eastern Utah,http://www.gmra.org,,,,,,,,,,,,,131.8,3710,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
442.375,5,100,KB5ITS,"Mancos, Caviness Mountain",CO,OPEN,,,187.9,WSW,,08,15896,37.36,-108.15,442.375,447.375,100,Montezuma,On-Air,San Juan Connection,,Full-time to the  San Juan Connection System .,,,2017-11-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
444,5,141.3,K0ECT,Syracuse,KS,OPEN,,,189,ESE,,20,4086,38.175,-101.761,444,449,141.3,Hamilton,On-Air,SKECT,E-power.,Full-time to the  SKECT System .,,Kansas Repeater Council,2018-07-12,,,,,http://skect.org/default.aspx,,,,,,,,,,,,,141.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147.36,0.6,100,KB5ITS,"Navajo Dam, Navajo Lake",NM,OPEN,,,189.4,SW,,35,15644,36.8,-107.62,147.36,147.96,100,San Juan,On-Air,,,Full-time to the  San Juan Connection System .,,NMFCC,2018-01-15,,,,,http://www.sjcham.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
444.4,5,100,N7JNI,Wagon Mound,NM,OPEN,,,190.9,S,,35,181,36.0089,-104.706,444.4,449.4,100,Mora,Off-Air,Mora ARC,,,,NMFCC,2017-10-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145.37,-0.6,141.3,NM5EM,"Wagon Mound, Turkey Mtn",NM,OPEN,,,191.5,S,,35,15621,35.984,-104.901,145.37,144.77,141.3,Mora,Off-Air,NMEMA ARC,,,,NMFCC,2017-10-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147.2,0.6,67,NM5ML,"Wagon Mound, Turkey Mountain",NM,OPEN,,,191.5,S,,35,11289,35.9843,-104.901,147.2,147.8,67,Mora,On-Air,,8,Full-time to the  Mega-Link System .,,,2017-01-24,,,,,http://nm5ml.com/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147.06,0.6,100,NM5SJ,"Nebo, Cedar Hill",NM,OPEN,,,191.5,SW,,35,16667,36.95,-107.85,147.06,147.66,100,San Juan,On-Air,,,,,NMFCC,2018-01-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146.775,-0.6,,KB0CKE,Syracuse,KS,OPEN,,,192.9,SE,,20,3947,37.9806,-101.753,146.775,146.175,,Hamilton,On-Air,KB0CKE,,,,Kansas Repeater Council,2019-03-31,,,,Local. 20 mi radius.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147.165,0.6,114.8,KC7SNO,Albin,WY,OPEN,,,193.2,NNE,,56,28,41.4178,-104.098,147.165,147.765,114.8,Laramie,On-Air,Shy-Wy Amateur Radio Club,E-power.,"Full-time to  
147.10500 (KC7SNO) at Cheyenne, North Park, WY .
 
Full-time to  
146.77500 (KC7SNO) at Cheyenne, Denver Hill, WY .",,WRCG,2017-01-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146.94,-0.6,107.2,W0RRZ,"Grand Junction, Black Ridge (Above Colorado Ntl Monument)",CO,OPEN,,,193.2,W,,08,151,39.0656,-108.748,146.94,146.34,107.2,Mesa,On-Air,Western Colorado Amateur Radio Club,E-power and autopatch for WCARC members,,Oatmeal Net: Mon-Fri at 7:30AM-8:00AM,CCARC,2016-05-11,,,,Grand Junction 30-50 mi,http://w0rrz.org,,,,,,,,,,,,,107.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
444.6,5,146.2,WA0VJR,Wallace,KS,OPEN,I,,193.2,ESE,,20,3559,38.9139,-101.594,444.6,449.6,146.2,Wallace,On-Air,WA0VJR,,,,,2019-03-27,,Dial 9335 to access K-Link,,"US-40 
 Repeater Coverage Map",,,,,,,,,,,,,,,3148,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
449.575,-5,131.8,WA4HND,"Grand Junction, Black Ridge",CO,OPEN,I,,193.2,W,,08,155,39.0656,-108.748,449.575,444.575,131.8,Mesa,On-Air,,e-power. Linked to GMRA Open System,,Wed RACES Net 1930 Hrs,CCARC,2018-01-15,Grand Mesa Repeater Assoc,Closed IRLP out,,Grand Junction,GMRA Repeaters,,,,,,,,,,,,,131.8,3710,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145.325,-0.6,100,KB5ITS,"Mancos, Menefee Mountain",CO,OPEN,,,193.8,WSW,,08,8168,37.326,-108.248,145.325,144.725,100,Montezuma,On-Air,,E-power.,,,CCARC,2018-01-15,,Full time to the San Juan Connection,,Wide area.,http://www.sjcham.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
446.7375,-5,CC6,N5UBJ,"Mancos, Caviness Mountain",CO,OPEN,,D,195,WSW,,08,15895,37.345,-108.289,446.7375,441.7375,,Montezuma,On-Air,RMHAM,,,,CCARC,2018-09-27,,Talkgroup 700 TS 1 Talkgroup 719 TS 2,,,http://www.rmham.org,yes,6,,"Open Talkgroup View 
 
  
  
 Assignment 
 TS 
 TG 
 Access 
 
  Rocky Mountain Wide  1  700      Southern Colorado  1  719    
  
 
 
function myFunction(id) {
    var x = document.getElementById(id);
    if (x.className.indexOf(""w3-show"") == -1) {
        x.className += "" w3-show"";
    } else {
        x.className = x.className.replace("" w3-show"", """");
    }
}",1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146.955,-0.6,,N0JUN,Holyoke,CO,OPEN,,,198.8,NE,,08,163,40.5844,-102.302,146.955,146.355,,Phillips,,PCARC,E-power.,,,CCARC,2012-11-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145.19,-0.6,100,KB5ITS,"Dolores, Summit Ridge",CO,OPEN,,,201.1,WSW,,08,16606,37.4739,-108.505,145.19,144.59,100,Montezuma,On-Air,,,,,CCARC,2018-01-15,,,,,http://www.sjcham.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
447.275,-5,100,KB5ITS,"Dolores, Summit Ridge",CO,OPEN,,,201.1,WSW,,08,16623,37.4739,-108.505,447.275,442.275,100,Montezuma,On-Air,,,,,,2017-12-07,,,,,http://www.sjcham.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147.35,0.6,88.5,,Boise City,OK,OPEN,,,201.6,SE,,40,3790,36.7294,-102.513,147.35,147.95,88.5,Cimarron,On-Air,CAPROCK / DUST BOWL INTERTIE,,,,,2016-05-03,,,,"Provides linked coverage to SW KS, OK Panhandle, and the TEXAS panhandle.",,,,,,,,,,,,,,88.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146.88,-0.6,100,KB5ITS,"Aztec, Tank Mtn",NM,OPEN,,,203.2,SW,,35,15629,36.8222,-107.993,146.88,146.28,100,San Juan,On-Air,,,Full-time to the  San Juan Connection System .,,NMFCC,2018-01-15,,,,,http://www.sjcham.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
447.45,-5,107.2,KB5ITS,Aztec,NM,OPEN,,,203.2,SW,,35,44,36.8222,-107.992,447.45,442.45,107.2,San Juan,On-Air,KB5ITS,"E-power, remote base.",,,NMFCC,2017-07-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
442.25,5,CC1,N5UBJ,Aztec,NM,OPEN,,D,203.2,SW,2,35,12413,36.8222,-107.993,442.25,447.25,,San Juan,On-Air,,,,,NMFCC,2018-01-21,,,,,http://www.aztrbonet.com/MinimalNetwatch,yes,1,,"Open Talkgroup View 
 
  
  
 Assignment 
 TS 
 TG 
 Access 
 
  Worldwide  1  1  PTT    North America  1  3  PTT    English  1  13  Full-Time      2    Full-Time    Europe  2  2  Full-Time    TAC 310  2  310  PTT    DCI Bridge  2  3100  PTT    Southwest USA  2  3176  PTT  
  
 
 
function myFunction(id) {
    var x = document.getElementById(id);
    if (x.className.indexOf(""w3-show"") == -1) {
        x.className += "" w3-show"";
    } else {
        x.className = x.className.replace("" w3-show"", """");
    }
}",,,,,,,,,,,,,,,,2,,,,,,,,,AZ-TrboNet,,,,,,,,,,,,,,,,1,1,1,,,,2,,,,2,2,,,
146.74,-0.6,100,NM5SJ,Aztec,NM,OPEN,,,203.2,SW,,35,43,36.8222,-107.992,146.74,146.14,100,San Juan,On-Air,Totah ARC,"Closed autopatch, e-power.",,,NMFCC,2017-07-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1292.3,-20,,KF5VBD,"Bloomfield, Harris Mesa",NM,CLOSED,,S,203.4,SW,,35,11429,36.65,-107.791,1292.3,1272.3,,San Juan,On-Air,San Juan County,,,,NMFCC,2018-02-02,,,,,,,,,,,,,,,,,,,,,,yes,KF5VBD (A) Gateway Repeater,"jfindu lookup 
/  dstar-users lookup",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147,-0.6,103.5,N0NEB,Harrisburg,NE,OPEN,,,203.9,NNE,,31,58,41.49,-103.755,147,146.4,103.5,Banner,On-Air,Tri-City Radio Amateur Club,,,,,2017-09-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1291.1,-20,,KF5VBE,Aztec,NM,CLOSED,,S,204.9,SW,,35,16280,36.7823,-107.988,1291.1,1271.1,,San Juan,On-Air,San Juan County,DV only,,,NMFCC,2019-05-12,,,,,,,,,,,,,,,,,,,,,,yes,KF5VBE (A) Repeater,"jfindu lookup 
/  dstar-users lookup",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145.115,-0.6,,KF5VBE,Farmington,NM,OPEN,,S,205,SW,,35,11428,36.7817,-107.99,145.115,144.515,,San Juan,On-Air,,,,,,2018-01-29,,,,,,,,,,,,,,,,,,,,,,yes,KF5VBE (C) Gateway Repeater,"jfindu lookup 
/  dstar-users lookup",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146.88,-0.6,CSQ,W5PDO,"Los Alamos, Barranca Mesa",NM,OPEN,,,205.6,SSW,,35,194,35.9027,-106.282,146.88,146.28,CSQ,Los Alamos,On-Air,Los Alamos ARC,Autopatch,,LAARC: Sun at 2000.,NMFCC,2018-05-17,,Located on the Barranca Mesa water tower.,,,,,,,,,,,,,,,,CSQ,,,,,,,,,,,,,,,"Autopatch: Up- *88, wait for dialtone, and dial phone nbr. Down- #.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147.28,0.6,67,NM5ML,"Bloomfield, Harris Mesa",NM,OPEN,,,206.1,SW,,35,51,36.6067,-107.805,147.28,147.88,67,San Juan,On-Air,,6,Full-time to the  Mega-Link System .,,NMFCC,2018-01-07,,,,Wide area.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147.1,0.6,100,KB5ITS,"Bloomfield, Harris mesa",NM,OPEN,,,206.2,SW,,35,49,36.61,-107.81,147.1,147.7,100,San Juan,On-Air,San Juan connection,,Full-time to the  San Juan Connection System .,,NMFCC,2018-01-15,,,,,http://www.sjcham.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
224.04,-1.6,100,KA5BIW,Los Alamos,NM,OPEN,,,206.4,SSW,,35,9407,35.892,-106.285,224.04,222.44,100,Los Alamos,On-Air,KA5BIW,,,,NMFCC,2019-03-13,,linked with 442.0 in Los Alamos and 224.38 in Albuquerque,,,,,,,,,,,,,,,,100,,,,,,,,,,,,,,DM65uv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
442,5,100,KA5BIW,Los Alamos,NM,OPEN,,,206.4,SSW,,35,15608,35.892,-106.285,442,447,100,Los Alamos,On-Air,KA5BIW,,,,NMFCC,2019-03-12,,Linked to 224.04 in Los Alamos and 224.38 in Albuquerque,,,http://ka5biw.com/ham_radio/repeater.php,,,,,,,,,,,,,,,,,,,,,,,,,,,DM65UV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
442.425,5,,NM5WR,Los Alamos,NM,OPEN,,S,207,SSW,,35,5181,35.8881,-106.307,442.425,447.425,,Los Alamos,On-Air,,,,,,2017-07-25,,,,30,,,,,,,,,,,,,,,,,,yes,NM5WR (B),"jfindu lookup 
/  dstar-users lookup",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
444.775,5,131.8,WD9CMS,Los Alamos,NM,OPEN,,,207,SSW,,35,123,35.8881,-106.306,444.775,449.775,,Los Alamos,On-Air,WD9CMS,E-power.,,,NMFCC,2017-03-19,,"Mixed mode analog and digital P25 system, linked with 927.9 WD9CMS",,Los Alamos and surrounding areas,,,,,,,,,yes,293,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
144.265,0,203.5,KC2HSO,Los Alamos,NM,OPEN,I,,207.5,SSW,,35,16629,35.88,-106.303,144.265,144.265,203.5,Los Alamos,On-Air,,,,,,2017-12-08,,,,,,,,,,,,,,,,,,,8039,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
442.925,5,CC1,KE8AVN,Los Alamos,NM,OPEN,,D,207.5,SSW,,35,16602,35.88,-106.303,442.925,447.925,,Los Alamos,On-Air,,,,,,2018-05-14,,,,,,yes,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
927.9,-25,131.8,WD9CMS,Los Alamos,NM,OPEN,,,207.5,SSW,,35,12228,35.88,-106.303,927.9,902.9,,Los Alamos,On-Air,,,,,NMFCC,2017-02-05,,"Mixed mode analog and digital P25 system, linked with 444.775 WD9CMS",,Los Alamos and surrounding areas,,,,,,,,,yes,293,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
442.25,5,CC,NM5BB,Los Alamos,NM,OPEN,,D,207.6,SSW,,35,15733,35.88,-106.31,442.25,447.225,,Los Alamos,Off-Air,,,,,NMFCC,2018-03-24,,TS1 only. Rocky Mountain Ham Radio,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146.92,-0.6,100,K5WXI,Bloomfield,NM,OPEN,,,208.1,SW,,35,50,36.7111,-107.984,146.92,146.32,100,San Juan,On-Air,San Juan County OEM,,,,NMFCC,2017-08-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
448.65,-5,127.3,KB5ITS,Bloomfield,NM,OPEN,,,208.1,SW,,35,16636,36.7111,-107.985,448.65,443.65,127.3,San Juan,On-Air,,,,,NMFCC,2018-01-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
223.94,-1.6,CSQ,KB5RX,"Los Alamos, Pajarito Mountain",NM,OPEN,,,208.6,SSW,,35,196,35.884,-106.382,223.94,222.34,CSQ,Los Alamos,On-Air,,E-power.,,,NMFCC,2015-10-16,,,,,,,,,,,,,,,,,,CSQ,,,,,,,,,,,,,,,Wide area.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145.19,-0.6,162.2,W5SF,"Los Alamos, Pajarito Mountain",NM,OPEN,,S,208.6,SSW,,35,118,35.8877,-106.4,145.19,144.59,,Los Alamos,On-Air,SFARC,,,Northern New Mexico Amateur Radio Net: Mon at 20:30.,NMFCC,2018-11-19,,W5SF/PAJ - Distinct from the NM5SC repeater near Cuba on Pajarito Peak.,,Wide Area,,,,,,,,,,,,,,,,,,yes,W5SF (C) Repeater,"jfindu lookup 
/  dstar-users lookup",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146.79,-0.6,127.3,KD5LWU,"Cortez, Downtown",CO,OPEN,EA,,209,WSW,Node Offline,08,61,37.3489,-108.585,146.79,146.19,127.3,Montezuma,On-Air,KD5LWU,,,4,CCARC,2015-04-30,,,,,,,,,,,,,,,,,,127.3,,24336,,,,,,,,,29317,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
449.175,-5,127.3,KD5LWU,Cortez,CO,OPEN,E,,209,WSW,Node Offline,08,62,37.3489,-108.585,449.175,444.175,127.3,Montezuma,Off-Air,KD5LWU,,,,CCARC,2014-06-30,,,,,,,,,,,,,,,,,,,,24336,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147.24,0.6,67,NM5ML,"Cuba, Eureka Mesa",NM,OPEN,,,209.8,SSW,,35,66,36.0136,-106.844,147.24,147.84,67,Sandoval,On-Air,,9,Full-time to the  Mega-Link System .,,NMFCC,2018-01-07,,,,Wide area.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
447,-5,107.2,KB0SW,"Loma, Baxter Pass",CO,OPEN,,,210.2,WNW,,08,174,39.5819,-108.952,447,442,107.2,Garfield,On-Air,,8,,,CCARC,2018-01-15,,,,Wide area.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147.24,0.6,100,N7GCR,"Rawlins, Elk Mountain",WY,OPEN,,,211.7,NNW,,56,29,41.6333,-106.526,147.24,147.84,100,Carbon,On-Air,CCARS,,,,WRCG,2017-01-04,,,,Wide area.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145.175,-0.6,141.3,NM5EM,"Cuba, Eureka Mesa",NM,OPEN,,,212.1,SSW,,35,15615,36.0222,-106.958,145.175,144.575,141.3,Sandoval,Off-Air,NMEMA ARC,,,,NMFCC,2017-02-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145.41,-0.6,100,W5HO,La Cueva,NM,OPEN,,,214.5,SSW,,35,15622,35.8673,-106.638,145.41,144.81,100,Santa Fe,Off-Air,W5HO,,,,NMFCC,2017-08-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
445.2625,-5,CC7,N0SZ,"Rangely, Cathedral Bluffs",CO,OPEN,,D,214.6,WNW,,08,17249,40.0875,-108.805,445.2625,440.2625,,Rio Blanco,On-Air,RMHAM,,,,,2018-10-25,,,,,https://www.rmham.org,yes,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146.85,-0.6,100,K5WXI,Farmington,NM,OPEN,,,216.9,SW,,35,85,36.7281,-108.218,146.85,146.25,100,San Juan,On-Air,Totah ARC,Closed autopatch.,,,NMFCC,,,,,,,,,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
449,-5,100,K5WY,Farmington,NM,OPEN,,,216.9,SW,,35,87,36.7281,-108.218,449,444,100,San Juan,,K5WY,E-power.,,,NMFCC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53.01,-1,131.8,KB5ITS,Farmington,NM,OPEN,,,216.9,SW,,35,81,36.7281,-108.218,53.01,52.01,131.8,San Juan,On-Air,KB5ITS,,,,NMFCC,2017-07-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146.76,-0.6,100,KB5ITS,Farmington,NM,OPEN,,,216.9,SW,,35,84,36.7281,-108.218,146.76,146.16,100,San Juan,On-Air,,"Closed autopatch, e-power.",Full-time to the  San Juan Connection System .,,NMFCC,2018-01-15,,,,,http://www.sjcham.com,,,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147,0.6,100,KB5ITS,Farmington,NM,OPEN,,,216.9,SW,,35,86,36.7281,-108.218,147,147.6,100,San Juan,On-Air,,"Autopatch, e-power.",,,NMFCC,2017-11-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
444.15,5,,KF5VBF,Farmington,NM,OPEN,,S,216.9,SW,,35,15650,36.7281,-108.219,444.15,449.15,,San Juan,On-Air,San Juan County,DV only,,,,2018-02-02,,,,,,,,,,,,,,,,,,,,,,yes,KF5VBF (B) Repeater,"jfindu lookup 
/  dstar-users lookup",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
442.325,5,CC1,N5UBJ,Farmington,NM,OPEN,,D,216.9,SW,2,35,12412,36.7281,-108.219,442.325,447.325,,San Juan,On-Air,,AZ-TRBONET,,,NMFCC,2018-01-19,,,,,http://www.aztrbonet.com/MinimalNetwatch,yes,1,,"Open Talkgroup View 
 
  
  
 Assignment 
 TS 
 TG 
 Access 
 
  Worldwide  1  1  PTT    North America  1  3  PTT    English  1  13  Full-Time      2    Full-Time    Europe  2  2  Full-Time    TAC 310  2  310  PTT    DCI Bridge  2  3100  PTT    Southwest USA  2  3176  PTT  
  
 
 
function myFunction(id) {
    var x = document.getElementById(id);
    if (x.className.indexOf(""w3-show"") == -1) {
        x.className += "" w3-show"";
    } else {
        x.className = x.className.replace("" w3-show"", """");
    }
}",,,,,,,,,,,,,,,,2,,,,,,,,,AZ-TrboNet,,,,,,,,,,,,,,,,1,1,1,,,,2,,,,2,2,,,
