Frequency,Offset,Tone,Call,Location,ST/PR,Use,VOIP,DGTL,Mi,Dir,,state_id,ID,Latitude,Longitude,Downlink,Uplink,Uplink Tone,Downlink Tone,County,Op Status,Coverage,Affiliate,Features,Links,IRLP,Notes,Nets,Web links,Coordination,Last update,Sponsor,DMR Enabled,Color Code,DMR ID,IPSC Network,Wide Network,Grid,On-air,Commands,EchoLink,AllStar,D-STAR Enabled,Node,Sources,Talkgroups,Rocky Mountain Wide,Southern Colorado,P-25 Digital Enabled,NAC,Default Reflector,Talkgroup Network,Central Regional,Northern Colorado Regional,Bandwidth,Mixed-Mode,Analog Bandwidth,Worldwide,North America,WW English FT,Europe,TAC 310,DCI Bridge,Southwest USA,Location Photo,Feed,Eastern Colorado,Devilshead Local,YSF Digital Enabled,DG-ID,TAC 311,Colorado,Colorado Chat,Local Network,NXDN Enabled,RAN,NXDN Bandwidth,WIRES-X,RX Location,Gunbarrel,Lousville,Lyons,Louisville #2,Worldwide English FT,Local/Cluster,N. Colorado
145.265,-0.6,CC,KB0VGD,"Fort Collins, Horsetooth Mountain",CO,OPEN,,D,195.52,NE,"KB0VGD Marcos 2M Horsetooth Horsetooth Mtn VHF, Wide area coverage. Please use ONLY TG 310831, TG 3171, TG 3108, and TG 2 (Local 2) on Time Slot 2 (TS2). ALL OTHER TG connections will be directed to Time Slot 1 (TS1).",08,14274,40.53879929,-105.17900085,145.265,144.665,,,Larimer,On-Air,Northern Colorado Front Range Wide Area coverage.,Brandmeister Network,,,,"Any additional Brandmeister talk group is available on time slot 1, too many to list here, see website. https://dmrx.net/files/US_BM_User_Guide.pdf",,http://www.w0dmr.org/,CCARC,2019-11-27,W0DMR - NoCo C-bridge Network,1,2,310831,DMR-Plus c Record retrieved from radioid.net,,,,"Repeater ID: 310831, TS 1: TG 91 - World Wide, TG 93 - North America, TG 3100 USA. TS 2: TG 2 - Local, TG 3171 - No. Colorado, TG 3108 Colorado Statewide.",,,,,,"Open Talkgroup View Assignment TS TG Access Worldwide English FT 1 91 Full-Time North America 1 93 Full-Time DCI Bridge 1 3100 Full-Time Local/Cluster 2 2 Colorado 2 3108 Full-Time N. Colorado 2 3171 Full-Time function myFunction(id) { var x = document.getElementById(id); if (x.className.indexOf(""w3-show"") == -1) { x.className += "" w3-show""; } else { x.className = x.className.replace("" w3-show"", """"); } }",,,,,,BrandMeister US,,,,,,,1,,,,1,,,,,,,,,2,,,,,,,,,,,,1,2,2
447.45,-5,123,KC0RBT,Fort Collins,CO,OPEN,E,,195.56,NE,ON - IDLE,08,276,40.51530075,-105.14700317,447.45,442.45,123,123,Larimer,On-Air,,,,,,,,,CCARC,2020-03-22,,,,,,,,,,447450,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
446.7375,-5,CC,N0AOL,Fort Collins,CO,OPEN,,D,195.56,NE,,08,8505,40.51530075,-105.14700317,446.7375,441.7375,,,Larimer,On-Air,Wide area: North Front Range.,,DMR-MARC World Wide Network,,,Repeater ID: 310803,"DMR World Wide Net: Sat at 10:00. TS 1 Group Call 1 http://www.dmr-marc.net/ Tac 310 Net: Sun at 18:00, TS 1 Group Call 310 .",http://nocodmr.kt0l.net:8080/nocodmr/documentation.htm,CCARC,2019-11-27,N0AOL - NoCo C-Bridge Network,1,2,310803,NoCo c Record retrieved from radioid.net,,DN70KM,,,,,,,,"Open Talkgroup View Assignment TS TG Access Worldwide 1 1 North America 1 3 WW English FT 1 13 TAC 310 1 310 Local/Cluster 2 2 N. Colorado 2 3171 function myFunction(id) { var x = document.getElementById(id); if (x.className.indexOf(""w3-show"") == -1) { x.className += "" w3-show""; } else { x.className = x.className.replace("" w3-show"", """"); } }",,,,,,,,,,,,1,1,1,,1,,,,,,,,,,,,,,,,,,,,,,,2,2
146.88,-0.6,CSQ,W5PDO,"Los Alamos, Barranca Mesa",NM,OPEN,,,195.72,SSE,,35,194,35.90269852,-106.28199768,146.88,146.28,CSQ,,Los Alamos,On-Air,,,Autopatch,,,Located on the Barranca Mesa water tower.,LAARC: Sun at 2000.,,NMFCC,2018-05-17,Los Alamos ARC,,,,,,DM65UV,,"Autopatch: Up- *88, wait for dialtone, and dial phone nbr. Down- #.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145.31,-0.6,88.5,K7SDC,"Scofield, Ford Ridge",UT,OPEN,I,,195.92,WNW,,49,55,39.75579834,-110.98999786,145.31,144.71,88.5,,Carbon,On-Air,Wide area: Scofield and Soldier Smt areas as well as into the Price valley as far south as Huntington and as far east as Sunnyside.,,"Closed autopatch, remote base.",,3270,9,,http://sdarc.us/repeaters/ford.html,UVHFS,2017-09-03,Sinbad Desert ARC,,,,,,DM49MS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
442.425,5,,NM5WR,Los Alamos,NM,OPEN,,S,196.1,SSE,,35,5181,35.88809967,-106.30699921,442.425,447.425,,,Los Alamos,On-Air,30,,,,,,,,,2017-07-25,,,,,,,,,,,,1,NM5WR (B),jfindu lookup / dstar-users lookup,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
444.775,5,131.8,WD9CMS,Los Alamos,NM,OPEN,,,196.12,SSE,,35,123,35.88809967,-106.30599976,444.775,449.775,,,Los Alamos,On-Air,Los Alamos and surrounding areas,,E-power.,,,"Mixed mode analog and digital P25 system, linked with 927.9 WD9CMS",,,NMFCC,2017-03-19,WD9CMS,,,,,,,,,,,,,,,,,1,293,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
224.04,-1.6,100,KA5BIW,Los Alamos,NM,OPEN,,,196.33,SSE,,35,9407,35.89199829,-106.28500366,224.04,222.44,100,100,Los Alamos,On-Air,,,,,,linked with 442.0 in Los Alamos and 224.38 in Albuquerque,,,NMFCC,2019-03-13,KA5BIW,,,,,,DM65uv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
442,5,100,KA5BIW,Los Alamos,NM,OPEN,,,196.33,SSE,,35,15608,35.89199829,-106.28500366,442,447,100,,Los Alamos,On-Air,,,,,,Linked to 224.04 in Los Alamos and 224.38 in Albuquerque,,http://ka5biw.com/ham_radio/repeater.php,NMFCC,2019-03-12,KA5BIW,,,,,,DM65UV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
144.265,0,203.5,KC2HSO,Los Alamos,NM,OPEN,I,,196.7,SSE,,35,16629,35.88000107,-106.3030014,144.265,144.265,203.5,,Los Alamos,On-Air,,,,,8039,,,,,2017-12-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
442.925,5,CC,KE8AVN,Los Alamos,NM,OPEN,,D,196.7,SSE,,35,16602,35.88000107,-106.3030014,442.925,447.925,,,Los Alamos,On-Air,,,,,,,,,,2018-05-14,,1,1,,c Record retrieved from radioid.net,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
927.9,-25,131.8,WD9CMS,Los Alamos,NM,OPEN,,,196.7,SSE,,35,12228,35.88000107,-106.3030014,927.9,902.9,,,Los Alamos,On-Air,Los Alamos and surrounding areas,,,,,"Mixed mode analog and digital P25 system, linked with 444.775 WD9CMS",,,NMFCC,2017-02-05,,,,,,,,,,,,,,,,,,1,293,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
447.725,-5,131.8,W7RF,Fort Collins,CO,OPEN,,,197.19,NE,,08,8194,40.49599838,-105.07900238,447.725,442.725,131.8,,Larimer,On-Air,,,,,,,,,CCARC,2018-05-13,W7RF,,,,,,DN70LL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147.375,0.6,100,K0BV,"Trinidad, Raton Pass",CO,OPEN,,,197.9,SE,,08,8180,37.16949844,-104.50099945,147.375,147.975,100,100,Las Animas,On-Air,Good coverage along I-25 between CO/NM state line and 40 miles north.,,,,,,,,CCARC,2017-10-24,K0BV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
447.375,-5,100,KG5JL,"Trinidad, Raton Pass",CO,OPEN,,Y,197.9,SE,,08,13499,37.16949844,-104.50099945,447.375,442.375,100,,Las Animas,On-Air,"Covers I-25 from CO/NM border to north of Trinidad, CO.",,E-power (batt).,,,,,,CCARC,2018-04-04,KG5JL,,,,,,,,,,,,,,,,,,,,,,,,Yes; analog capable.,,,,,,,,,,,,,1,Open ↑ / Open ↓,,,,,,,,,,,,,,,,
449.6,-5,107.2,KC0CVU,"Trinidad, Raton Pass",CO,OPEN,,,197.95,SE,,08,240,37.16939926,-104.5,449.6,444.6,107.2,,Las Animas,On-Air,Wide area.,,E-power.,,,,,CMRG Repeaters,CCARC,2017-10-24,Cheyenne Mtn Rptr Grp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
448.025,-5,100,W0UPS,"Loveland, Budweiser Event Center",CO,OPEN,,Y,198.22,NE,,08,3621,40.44400024,-104.98899841,448.025,443.025,100,100,Larimer,On-Air,,,,,,,,,CCARC,2016-03-21,Northern Colorado ARC,,,,,,DN70MK,,,,,,,,,,,,,,,,,,Yes; analog capable.,,,,,,,,,,,,,1,Open ↑ / Open ↓,,,,,,,,,,,,,,,,
443.1,5,100,NM5SC,"San Ysidro, Pajarito Peak",NM,OPEN,A,,199.02,SSE,,35,9767,35.69670105,-106.85900116,443.1,448.1,100,,Sandoval,On-Air,Wide area - NW NM.,ARRL,"Linked, e-power.",,,"KNWD TKR-850, RTCM Interface. 25W, 9000' MSL. (Pajarito Peak differs from Pajarito Mountain near Los Alamos)",Sandoval County ARES: Mon at 19:30.,http://nmscares.org/,NMFCC,2020-05-13,Sandoval County ARES,,,,,,DM65NQ,,,,27748,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
448.75,-5,100,NA7DB,"Page (az), Navajo Mountain",UT,OPEN,,,199.6,WSW,,49,169,37.03419876,-110.8690033,448.75,443.75,100,,San Juan,On-Air,"Wide area: Lake Powell area from Bullfrog to Wahweap and Hite, toward the south into Arizona and North as far as Boulder.",,10,,,,,,UVHFS,2014-06-30,,,,,,,DM47NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
449.925,-5,100,W7CWI,"Page (AZ), Navajo Mountain",UT,OPEN,,,199.6,WSW,,49,183,37.03419876,-110.8690033,449.925,444.925,100,,San Juan,On-Air,"Wide area: Lake Powell area from Bullfrog to Wahweap and Hite, toward the south into Arizona and North as far as Boulder.",,10,,,,,,UVHFS,2014-12-20,Lake Powell ARG,,,,,,DM47NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146.96,-0.6,100,W7WAC,"Page (AZ), Navajo Mountain",UT,OPEN,,,199.6,WSW,,49,218,37.03419876,-110.8690033,146.96,146.36,100,,San Juan,On-Air,"Wide area: Lake Powell area from Bullfrog to Wahweap and Hite, toward the south into Arizona and North as far as Boulder.",Intermountain Intertie,,,,10,,,UVHFS,2018-06-18,KE7OZE,,,,,,DM47NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
448.6,-5,100,WA7VHF,"Page, Navajo Mountain",UT,OPEN,,,199.61,WSW,,49,11827,37.0340004,-110.8690033,448.6,443.6,100,,San Juan,On-Air,Wide Area.,Intermountain Intertie,,"Full-time to 448.87500 (W7ARA) at Flagstaff, Mt. Elden, AZ . Full-time to the Intermountain Intertie System .",,,UVHFS: Tue at 20:00.,http://utahvhfs.org/snowlink.html,UVHFS,2018-11-25,Utah VHF Society,,,,,,DM47NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
