Frequency,Offset,Tone,Call,Location,ST/PR,Use,VOIP,Mi,Dir,,state_id,ID,Latitude,Longitude,Downlink,Uplink,D-STAR Enabled,Node,Sources,County,Op Status,Sponsor,Coordination,Last update,Uplink Tone,YSF Digital Enabled,DG-ID,WIRES-X,Coverage,Features,Links,Downlink Tone,EchoLink,Notes,Nets,IRLP,Web links,Affiliate,AllStar,Commands,Grid,Feed,Mixed-Mode,DMR Enabled,Color Code,Wide Network,P25 Digital Enabled,NAC,Default Reflector,Talkgroups,Southern Colorado,Devilshead Local,RX Location,Gunbarrel,Lousville,Lyons,Louisville #2,Talkgroup Network,Central Regional,Northern Colorado Regional,Rocky Mountain Wide,NXDN Enabled,RAN,NXDN Bandwidth,NXDN Network,On-air,Local Network,Eastern Colorado,Worldwide,North America,Local/Cluster,TAC 310,DCI Bridge,N. Colorado,Mountain Reg USA,English,Worldwide English,Colorado,Location Photo,Wyoming,WyLOCAL,Europe,Southwest USA,Data,DMRX 1,Utah Statewide 2,TAC 311,USA,Utah,PA (PA-525),Hytera USA,SNARS,Parrott,Audio Test,All TG's Off,All TG's On,Local
448.225,-5,146.2,KC7MVI,"Eureka,  Eureka Peak",UT,OPEN,,7.2258755974989635,WNW,yes,49,92,39.9406,-112.117,448.225,443.225,,,,Juab,Off-Air,Utah Valley Comm College,UVHFS,2016-05-20,146.2,,,,Wide area: Utah County from Alpine to Payson.,"Autopatch, 4,300'.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
447.525,-5,107.2,K2NWS,"Kearns,  Bacchus Hill",UT,OPEN,,7.228612357293132,WNW,yes,49,113,40.6272,-112.057,447.525,442.525,,,,Salt Lake,On-Air,KF6RAL,UVHFS,2016-12-13,107.2,,,,Salt Lake Valley communities from Draper to north Davis County,5,,107.2,,National Weather Service Alerts,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147.24,0.6,79.7,N7RRZ,Logan,UT,OPEN,,7.230541348691049,NW,yes,49,153,41.7686,-111.804,147.24,147.84,,,,Cache,On-Air,Bridgerland ARC,UVHFS,2014-02-02,79.7,,,,Logan and immediately surrounding communities.,,"Full-time to  
        449.32500 (N7RRZ) at Logan, UT .",,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
449.325,-5,156.7,N7RRZ,Logan,UT,OPEN,,7.230541348691049,NW,yes,49,154,41.7686,-111.804,449.325,444.325,,,,Cache,On-Air,,UVHFS,2014-02-02,156.7,,,,Logan and immediately surrounding communities.,4,"Full-time to  
        147.24000 (N7RRZ) at Logan, UT .",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146.84,-0.6,100,WA7VHF,"Richfield, Monroe Peak",UT,OPEN,,7.236671188920427,W,yes,49,11816,38.7725,-112.084,146.84,146.24,,,,Sevier,On-Air,UVHFS,UVHFS,2017-04-07,100,,,,Wide area: 100 mi radius.,,Full-time to the  Intermountain Intertie System .,,,,Tue at 20:00.,,,Intermountain Intertie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
449.7,-5,127.3,KO7R,"Cedar Fort, Internet Mountain",UT,OPEN,,7.240013400140287,WNW,yes,49,10180,40.3272,-112.104,449.7,444.7,,,,Utah,On-Air,,UVHFS,2017-09-01,127.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
224.5,-1.6,167.9,WB6CDN,"Ogden,  downtown",UT,OPEN,,7.244309165946118,NW,yes,49,250,41.1972,-111.97,224.5,222.9,,,,Weber,,Intermountain Repeater Emergency Amateur Network,UVHFS,,167.9,,,,Ogden and South Ogden area.,Autopatch.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
448.275,-5,107.2,WB7TSQ,Ogden,UT,OPEN,,7.248114115120636,NW,yes,49,261,41.2102,-111.971,448.275,443.275,,,,Weber,Off-Air,,UVHFS,2008-07-10,107.2,,,,Wide area.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
449.25,-5,103.5,AC7II,Logan,UT,OPEN,,7.249503732528938,NW,yes,49,6023,41.7355,-111.834,449.25,444.25,,,,Cache,Off-Air,,UVHFS,2017-06-17,103.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
447,-5,CC1,NU7TS,Logan,UT,OPEN,,7.249940174556683,NW,yes,49,12196,41.737,-111.834,447,442,,,,Cache,On-Air,WA7KMF,UVHFS,2018-01-28,,,,,Cache County,,,,,,,,http://www.dmr-utah.net,,,,,,,yes,1,,,,,"Open Talkgroup View 


 
   
    
     Assignment 
     TS 
     TG 
     Access 
   

  Worldwide  1  1  PTT    North America  1  3      English  1  13  PTT    Data  1  100      DMRX 1  1  8001      Utah Statewide 2  1  13149      Local/Cluster  2  2      TAC 310  2  310  PTT    TAC 311  2  311  PTT    USA  2  1776  PTT    Utah  2  3149      Mountain Reg USA  2  3177      PA (PA-525)   2  3185  PTT    Hytera USA  2  4639  PTT    SNARS  2  6968  PTT    Parrott  2  9998  PTT    Audio Test  2  9999  PTT    All TG's Off  2  111111  PTT    All TG's On  2  222222  PTT  
  
 
 
function myFunction(id) {
    var x = document.getElementById(id);
    if (x.className.indexOf(""w3-show"") == -1) {
        x.className += "" w3-show"";
    } else {
        x.className = x.className.replace("" w3-show"", """");
    }
}",,,,,,,,DMR-UTAH,,,,,,,,,,,1,1,2,2,,,2,1,,,,,,,,1,1,1,2,2,2,2,2,2,2,2,2,2,
146.64,-0.6,,WA7MXZ,"Logan, Cache CSO",UT,OPEN,,7.252857423469101,NW,yes,49,243,41.6324,-111.868,146.64,146.04,,,,Cache,Off-Air,Bridgerland ARC,UVHFS,2017-06-17,,,,,Logan and immediately surrounding communities.,Autopatch.,,,,,,,BARC Repeaters,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
447.95,-5,,KE7EGG,"Ogden, Sheriff's Office",UT,OPEN,,7.253847455623188,NW,yes,49,11160,41.223,-111.974,447.95,442.95,yes,KE7EGG (B),"jfindu lookup 
    /   dstar-users lookup",Weber,,,UVHFS,2014-02-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1298.75,-20,,KE7EGG,"Ogden, Sheriff's Office",UT,OPEN,,7.253847455623188,NW,yes,49,11162,41.223,-111.974,1298.75,1278.75,yes,KE7EGG (A),"jfindu lookup 
    /   dstar-users lookup",Weber,,,UVHFS,2014-02-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146.64,-0.6,100,WA7HSW,"Monroe, Monroe Peak",UT,OPEN,,7.257406966865702,W,yes,49,239,38.5367,-112.073,146.64,146.04,,,,Sevier,On-Air,Sanpete Co SO,UVHFS,2015-09-08,100,,,,"Richfield and its surrounding communities including Nephi to the north, Fillmore to the west, Ferron and Emery to the east, and Panguitch to the south.",Autopatch.,,,,,,,http://www.sanpeteso.org/skyline/skyline_files/frame.html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146.86,-0.6,100,WB7REL,"Monroe, Monroe Peak",UT,OPEN,,7.257406966865702,W,yes,49,106,38.5367,-112.073,146.86,146.26,,,,Sevier,On-Air,"WB7REL, Sanpete Co SO",UVHFS,2015-03-10,100,,,,"The general area of Salina, including Scipio, Manti, and south of Richfield, and coverage east into Emery, Ferron, and the San Rafael Desert.",11,Full-time to the  Skyline Repeater System .,,,,,,Skyline Repeater System,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
447.45,-5,114.8,W7DHH,"Monroe, Monroe Peak",UT,OPEN,,7.25748209049191,W,yes,49,189,38.5362,-112.073,447.45,442.45,,,,Sevier,On-Air,,UVHFS,2017-04-07,114.8,,,,"Wide area: Richfield and its surrounding communities including Nephi to the north, Fillmore to the west, Ferron and Emery to the east, and Panguitch to the south.",,Full-time to the  Skyline Repeater System .,,,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145.15,-0.6,,AC7O,"Logan, WA7KMF QTH",UT,OPEN,,7.260993079640749,NW,yes,49,11083,41.7223,-111.85,145.15,144.55,yes,AC7O (C) Hot Spot &lt;24/7,"jfindu lookup 
    /   dstar-users lookup",Cache,On-Air,,UVHFS,2016-07-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147.2,0.6,103.5,AC7O,"Logan, WA7KMF QTH",UT,OPEN,EI,7.260993079640749,NW,yes,49,4,41.7223,-111.85,147.2,147.8,,,,Cache,On-Air,,UVHFS,2018-01-27,103.5,,,,"Cache County, including Logan, from Richmond to Avon.",,"Full-time to  
        146.72000 (WA7KMF) at Logan, Mt Logan, UT .",,495125,,State RACES: 3rd Thu of even-numbered months.,3381,BARC Repeaters,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
447.975,-5,,AC7O,"Logan, WA7KMF QTH",UT,OPEN,,7.260993079640749,NW,yes,49,11082,41.7223,-111.85,447.975,442.975,yes,AC7O (B) Gateway Repeater,"jfindu lookup 
    /   dstar-users lookup",Cache,On-Air,,,2016-07-05,,,,,,,,,,,,,http://barconline.org/repeaters/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
449.3,-5,103.5,W7BOZ,Logan,UT,OPEN,EI,7.266390177703842,NW,yes,49,6198,41.7111,-111.859,449.3,444.3,,,,Cache,On-Air,W7BOZ,UVHFS,2018-10-27,103.5,,,,,"EchoLink, IRLP.",,,558836,,,7576,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147.1,0.6,100,N7GGN,"Holden, Beesting Peak",UT,OPEN,,7.267656956069877,W,yes,49,137,39.0417,-112.142,147.1,147.7,,,,Sevier,On-Air,,UVHFS,2017-08-24,100,,,,"Wide area: West Desert, Nephi to Delta, Fillmore to Manti, Mt. Pleasant, Richfield",Closed autopatch.,,,,,,,http://www.skylineradioclub.com/repeaters.html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
449.075,-5,123,W7RSS,Riverdale,UT,OPEN,E,7.270812687062632,NW,yes,49,210,41.1705,-112.003,449.075,444.075,,,,Weber,Off-Air,,UVHFS,2015-08-21,123,,,,Ogden and South Ogden area.,4,,,273460,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
449.95,-5,123,NJ7J,"Clearfield,  civic center",UT,OPEN,I,7.278461316252969,NW,yes,49,171,41.1133,-112.023,449.95,444.95,,,,Davis,On-Air,City of Clearfield.,UVHFS,2015-10-02,123,,,,Ogden and South Ogden area.,4,,,,,,3876,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
447.15,-5,114.8,KR7K,Clearfield,UT,OPEN,I,7.279909163780205,NW,yes,49,123,41.1108,-112.025,447.15,442.15,,,,Davis,On-Air,,UVHFS,2015-10-02,114.8,,,,North Salt Lake to Tremonton.,,,114.8,,,,3607,,,,IRLP: No special access codes.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
448.825,-5,123,K0NOD,"Clearfield,  city office",UT,OPEN,EI,7.280357931039587,NW,yes,49,10,41.113,-112.025,448.825,443.825,,,,Davis,Off-Air,Community Service Emergency Radio Grp,UVHFS,2016-09-24,123,,,,Wasatch Front from North Salt Lake to the Utah/Idaho border.,4,,,332144,,,4654,,,,"- MUST PROCEED ALL IRLP COMMANDS WITH ""B""   -- Use Bxxxx (where xxxx is desired IRLP node number) to connect to another IRLP node  -- e.g. use B9250 to connect to Western Reflector    - MUST PROCEED ALL EchoLink COMMANDS WITH ""BA""  -- Use BAxxxxxx (where xxxxxx is desired EchoLink node number) to connect to another EchoLink node  -- e.g. use BA263450 to connect to EchoLink node 263450     - Use B73 or 73 to disconnect from either EchoLink or IRLP     The following control codes are operable:  B00 - Current node status  B01 - Reads back last IRLP node connected  B02 - Gives info on recent incoming/outgoing IRLP calls  B03 - Current time  B04 - Connects to a random IRLP node  B05 - Connects to IRLP Western Reflector (Las Vegas, 9250)  B06 - Connects to IRLP Crossroads (Indiana) Reflector (9200)  B07 - Connects to IRLP Hurricane Net (Listen-only, 9206)  B99 - Connects to IRLP Echo Reflector (9990)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147.38,0.6,,WB7TSQ,Ogden,UT,OPEN,,7.281546788958439,NW,yes,49,260,41.1933,-112.009,147.38,147.98,,,,Weber,,,UVHFS,2008-07-10,,,,,Wide area: Wasatch Front from Payson to Tremonton.,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
224.96,-1.6,,NJ7J,Syracuse,UT,OPEN,,7.291850098181596,NW,yes,49,170,41.0875,-112.042,224.96,223.36,,,,Davis,,,UVHFS,2013-02-12,,,,,Wasatch Front from Ogden to the Utah/Idaho border. Ogden and South Ogden area. North Salt Lake to South Ogden.,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
449.65,-5,100,AC7II,"Logan, Mt Pisgah",UT,OPEN,,7.297280978136371,NW,yes,49,14845,41.5509,-111.937,449.65,444.65,,,,Cache,On-Air,,UVHFS,2017-08-11,100,,,,"Communities in the Cache Valley as well as Mantua.  The Intermountain Intertie network covers much of Utah as well as parts of Idaho, Montana, Arizona, Nevada, and occasionally California.",,Full-time to the  Intermountain Intertie System .,100,,http://utahvhfs.org/,,,http://barconline.org/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145.19,-0.6,123,W7IHC,"Salt Lake City, Intermountain Ridge",UT,OPEN,,7.304663474536721,WNW,yes,49,200,40.4681,-112.154,145.19,144.59,,,,Salt Lake,On-Air,IHCRC,UVHFS,2015-06-08,123,,,,Wide area.,,,,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
447.35,-5,CC1 CSQ,NU7TS,"Pleasant View, Rocky Point",UT,OPEN,,7.315574584184827,NW,yes,49,16769,41.3404,-112.01,447.35,442.35,,,,Weber,On-Air,WA7KMF,,2018-02-12,CSQ,,,,Weber COunty,DMR,,CSQ,,"Temporary location until spring. Brandmeister System TS1 TG3100, TS2 TG3149, TG31491",,,,,,,,,,yes,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
927.5125,-25,103.5,AF7FH,Wellsville,UT,OPEN,,7.31798125724239,NW,yes,49,10065,41.6385,-111.934,927.5125,902.5125,,,,Cache,,BARC,UVHFS,2014-03-15,103.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147.14,0.6,127.3,K7MLA,"West Jordan, Butterfield Peak",UT,OPEN,I,7.321447270889208,WNW,yes,49,39,40.4672,-112.171,147.14,147.74,,,,Salt Lake,On-Air,,UVHFS,2018-08-08,127.3,,,,Wide area: Wasatch Front from Payson to the Utah/Idaho border.,9,"Full-time to  
        147.24000 (K7HEN) at Coalville, Lewis Peak, UT .
 


Full-time to  
        147.16000 (WA7SNS) at Salt Lake City, Ensign Peak, UT .",,,For IRLP dial D before the node number. To disconnect dial D73.,,3215,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
927.1125,-25,D432,W7XDX,"West Jordan,  Butterfield Peak",UT,OPEN,,7.321447270889208,WNW,yes,49,285,40.4672,-112.171,927.1125,902.1125,,,,Salt Lake,,,UVHFS,2008-09-15,D432,,,,Wasatch Front from Payson to Tremonton.,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145.45,-0.6,100,WA7UAH,"West Jordan, Butterfield Peak",UT,OPEN,,7.323411110271699,WNW,yes,49,245,40.467,-112.173,145.45,144.85,,,,Salt Lake,On-Air,ERC Repeater System,UVHFS,2015-06-08,100,,,,Wide area: Wasatch Front from Payson to the Utah/Idaho border.,9,,CSQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
449.725,-5,151.4,WA7UAH,"West Jordan, Butterfield Pk",UT,OPEN,,7.323411110271699,WNW,yes,49,246,40.467,-112.173,449.725,444.725,,,,Salt Lake,On-Air,ERC Repeater System,UVHFS,2015-07-25,151.4,,,,Wide area: Wasatch Front from Payson to the Utah/Idaho border.,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
449.775,-5,123,N7TOP,West Haven,UT,OPEN,,7.324650148208512,NW,yes,49,158,41.203,-112.051,449.775,444.775,,,,Weber,On-Air,,UVHFS,2014-04-14,123,,,,,Remote base.,"Full-time to  
        146.92000 (N7TOP) at Corinne, Promontory Point, UT .
 


Full-time to  
        448.77500 (N7TOP) at West Haven, UT .",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
448.775,-5,123,N7TOP,West Haven,UT,OPEN,,7.324908461340044,NW,yes,49,161,41.2042,-112.051,448.775,443.775,,,,Weber,On-Air,,UVHFS,2014-01-24,123,,,,Wasatch Front from Ogden to the Utah/Idaho border.,4,"Full-time to  
        449.77500 (N7TOP) at West Haven, UT .",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
449.575,-5,,NU7TS,Wellsville,UT,OPEN,,7.327903893322492,NW,yes,49,4238,41.6114,-111.952,449.575,444.575,yes,NU7TS (B),"jfindu lookup 
    /   dstar-users lookup",Cache,On-Air,,,2015-06-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
449.8,-5,103.5,WA7KMF,"Mantua,  Murrays Hill",UT,OPEN,,7.327903893322492,NW,yes,49,242,41.6114,-111.952,449.8,444.8,,,,Cache,On-Air,Bridgerland ARS,UVHFS,2016-07-05,103.5,,,,Logan and immediately surrounding communities.,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
447.075,-5,D051,W7WPC,"West Point, West Point City Building",UT,OPEN,,7.339200705784723,NW,yes,49,16355,41.1183,-112.084,447.075,442.075,,,,Davis,On-Air,KE7OJJ,UVHFS,2017-11-12,D051,yes,Open ↑ / Open ↓,,North Davis County / South Weber County,,,D051,,,,,,West Point City Amateur Radio Club,,,,,Yes; analog capable.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145.29,-0.6,123,K7UB,Brigham City,UT,OPEN,,7.349277384605306,NW,yes,49,164,41.5019,-112.004,145.29,144.69,,,,Box Elder,On-Air,GSARC,UVHFS,2016-06-14,123,,,,Wasatch Front from Ogden to the Utah/Idaho border.,E-power.,"Full-time to  
        147.22000 (K7UB) at Riverside, UT .
 


Full-time to  
        145.43000 (K7UB) at Howell, Blue Springs Hill, UT .
 


Full-time to  
        448.30000 (K7UB) at Howell, Blue Springs Hill, UT .",,,,"Box Elder Emergency Training: Sun at 19:30. 
GSARC Business: Wed at 20:00.",,http://www.ubetarc.org/clubinfo.html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147.38,0.6,,WA7GIE,"Salt Lake City, Nelson Peak",UT,OPEN,,7.354596066587957,WNW,yes,49,226,40.6139,-112.186,147.38,147.98,yes,WA7GIE (C),"jfindu lookup 
    /   dstar-users lookup",Salt Lake,Off-Air,,UVHFS,2014-03-19,,,,,Wasatch Front from Payson to Tremonton. Interstate 80 corridor west of the Wasatch Front to the Nevada border. Tooele Valley and communities from Grantsville down toward Vernon. West Desert areas around Dugway and into Wendover and areas generally to the north and west of the Great Salt Lake.,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
448.725,-5,,WA7GIE,"Salt Lake City, Nelson Peak",UT,OPEN,,7.355546770426445,WNW,yes,49,227,40.6136,-112.187,448.725,443.725,yes,WA7GIE (B),"jfindu lookup 
    /   dstar-users lookup",Salt Lake,,,UVHFS,2012-11-20,,,,,Wasatch Front from Payson to Tremonton. Interstate 80 corridor west of the Wasatch Front to the Nevada border. Tooele Valley and communities from Grantsville down toward Vernon. West Desert areas around Dugway and into Wendover and areas generally to the north and west of the Great Salt Lake.,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
449,-5,,WA7GIE,"Salt Lake City, Nelson Peak",UT,CLOSED,,7.355546770426445,WNW,yes,49,228,40.6136,-112.187,449,444,,,,Salt Lake,On-Air,Desert ARS,UVHFS,2013-11-16,,,,,Wide area: Utah County from Alpine to Payson. Salt Lake Valley communities from Salt Lake City to Draper. North Salt Lake to South Ogden.,9,,,,,,,,Cactus-Intertie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
449.425,-5,100,WA7GIE,"Salt Lake City, Nelson Peak",UT,OPEN,I,7.355546770426445,WNW,yes,49,229,40.6136,-112.187,449.425,444.425,,,,Salt Lake,On-Air,,UVHFS,2017-03-09,100,,,,Wide area: Salt Lake Valley communities from Salt Lake City to Draper.,9,"Full-time to  
        449.55000 (WA7GIE) at Wendover, Wendover Peak, UT .
 


Full-time to  
        449.47500 (WA7GIE) at Provo, Lake Mountain, UT .",,,,,5620,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
433.6,-5,100,WA7GIE,"Salt Lake City,  Nelson Peak",UT,CLOSED,,7.356537732828601,WNW,yes,49,225,40.6136,-112.188,433.6,428.6,,,,Tooele,On-Air,,UVHFS,2013-11-16,100,,,,Wasatch Front from Payson to Tremonton.,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146.62,-0.6,,W7SP,"Salt Lake City, Farnsworth Peak",UT,OPEN,,7.375734576631052,WNW,yes,49,212,40.6597,-112.201,146.62,146.02,,,,Salt Lake,On-Air,Utah ARC,UVHFS,2018-08-08,,,,,Wide area: Wasatch Front from Payson to Tremonton.  Tooele Valley and communities from Grantsville down toward Vernon.  Interstate 80 corridor west of the Wasatch Front to the Nevada border.  West Desert areas around Dugway and into Wendover and areas generally to the north and west of the Great Salt Lake.,E-power.,,,,,UARC: Sun at 21:00.,,,,,Synchroneous.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
448.4,-5,,W7IHC,"Salt Lake City, Intermountain Ridge",UT,OPEN,I,7.375803532770576,WNW,yes,49,46,40.6531,-112.202,448.4,443.4,,,,Salt Lake,On-Air,IHC.,UVHFS,2015-06-11,,,,,Wide area.,9,,,,,,3407,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147.12,0.6,100,K7JL,"Salt Lake City, Farnsworth Peak",UT,OPEN,,7.376654734946656,WNW,yes,49,29,40.6592,-112.202,147.12,147.72,,,,Salt Lake,On-Air,K7JL,UVHFS,2015-06-16,100,,,,Wide area: Wasatch Front from Payson to Tremonton.  I-80 corridor west of the Wasatch Front to the Nevada border.  Tooele Valley and communities from Grantsville down toward Vernon.  West Desert areas around Dugway and into Wendover and areas generally to the north and west of the Great Salt Lake.,E-power.,"Full-time to  
        146.94000 (WR7AAA) at Milford, Frisco Peak, UT .
 


Full-time to  
        147.18000 (K7JL) at Snowbird, Hidden Peak, UT .
 


Full-time to  
        147.02000 (K7OGM) at Laketown, Bear Lake, UT .
 


Full-time to the  Intermountain Intertie System .",,,9,VHF Society Net: Tue at 20:00.,,http://www.utahvhfs.org/snowlink.html,Intermountain Intertie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
449.5,-5,100,K7JL,"Salt Lake City,  Farnsworth Peak",UT,OPEN,,7.376654734946656,WNW,yes,49,30,40.6592,-112.202,449.5,444.5,,,,Salt Lake,On-Air,K7JL,UVHFS,2015-03-25,100,,,,Wide area: Wasatch Front from Payson to Tremonton. Interstate 80 corridor west of the Wasatch Front to the Nevada border. Tooele Valley and communities from Grantsville down toward Vernon. West Desert areas around Dugway and into Wendover and areas generally to the north and west of the Great Salt Lake.,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145.125,-0.6,,KF6RAL,"Salt Lake City, Farnsworth Peak",UT,OPEN,,7.376654734946656,WNW,yes,49,3529,40.6592,-112.202,145.125,144.525,yes,KF6RAL (C) Gateway,"jfindu lookup 
    /   dstar-users lookup",Salt Lake,On-Air,Utah VHF Society,UVHFS,2017-01-18,,,,,"Wide area: South to Nephi, North to Malad, East to Evanston, West to Wendover.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
448.075,-5,,KF6RAL,"Salt Lake City,  Farnsworth Peak",UT,OPEN,,7.376654734946656,WNW,yes,49,3528,40.6592,-112.202,448.075,443.075,yes,KF6RAL (B),"jfindu lookup 
    /   dstar-users lookup",Salt Lake,On-Air,Utah VHF Society,UVHFS,2017-09-01,,,,,"South to Nephi, North to Malad, East to Evanston, Wyoming and West to Wendover.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
